id,title,link,content,gold_label
569,ویمنز پریمئر لیگ 2025 کے لیے نیلامی آئندہ ماہ متوقع,https://www.express.pk/story/2732068/wpl-bcci-retention-2025,بھارت میں خواتین کرکٹرز کی ڈبلیو پی ایل 2025 کے لیے پانچوں فرنچائز نےاپنی 71 کھلاڑیوں کو برقرار رکھا ہے۔ ان میں 25 غیرملکی کھلاڑی بھی شامل ہیں۔ بھارتی کرکٹ بورڈ کی جانب سے عدم اجرا کے باجود فروری میں متوقع تیسرے سیزن کے لیے اگلے ماہ میں نیلامی کا امکان ہے۔ لیگ کی فرنچائزز نے نیلامی میں 19 ویمن کرکٹرز کے انتخاب کے لیے  مجموعی طور پر 16 کروڑ 70 لاکھ مختص کیے ہیں۔ ان میں رائل جیلنجرز بنگلورو کے بقیہ 4 سلاٹس کے لیے 3 کروڑ25 لاکھ، ممبئی انڈیز کے 4 سلاٹس کے لیے 2 کروڑ 65 لاکھ، دہلی کیپیٹلز کے 4 سلاٹس کے لیے 2 کروڑ 50 لاکھ، یو پی وارئیرز کے3 سلاٹس کے لیے 3 کروڑ 90 لاکھ اور گجرات جائنٹس کے  بقیہ 4 سلاٹس کے لیے 4 کروڑ 40 لاکھ روپے شامل ہیں۔,sports
570,کانپور ٹیسٹ: آئی سی سی نے آؤٹ فیلڈ ’غیر تسلی بخش‘ قرار دے دی,https://www.express.pk/story/2732059/kanpur-test-india-bangladesh-demerit-point-icc-bcci,انٹرنیشنل کرکٹ کونسل (آئی سی سی) نے بھارت اور بنگلا دیش کے درمیان کانپور میں کھیلے گئے ٹیسٹ سیریز کے دوسرے میچ میں آؤٹ فیلڈ کو ’غیر تسلی بخش‘ قرار دے دیا۔ آئی سی سی کی جانب سے جاری کی گئی ریٹنگ کے ساتھ اسٹیڈیم کو ایک ڈی میرٹ پوائنٹ بھی دیا گیا ہے۔ سیریز کے دوسرے میچ کی میزبانی کرنے والے گرین پارک اسٹیڈیم کی آؤٹ فیلڈ کو آئی سی سی میچ ریفری جیف کرو کی جانب سے غیر تسلی بخش قرار دیا  گیا۔ رواں برس 27 ستمبر سے 01 اکتوبر تک کھیلے گئے  کانپور ٹیسٹ کے پہلے دن صرف 35 اوورز کا کھیل ممکن ہو سکا تھا جبکہ دوسرے اور تیسرے دن ایک گیند بھی نہیں پھینکی جا سکی تھی۔ ٹیسٹ کے تیسرے دن کھیل کے اوقات میں بارش نہ ہونے کے باوجود کھیل نہیں ہو سکا تھا۔ حکومت کے زیر انتظام اس اسٹیڈم کی ناقص نکاسی کی وجہ سے ٹیسٹ میچ کا دو دن سے زیادہ کا وقت ضائع ہو گیا تھا۔ بی سی سی آئی کے نائب صدر راجیو شکلا نے کھیل کا تیسرا دن واش آؤٹ ہونے کے بعد اسٹیڈیم پر کی جانے والی تنقید کا دفاع کیا تھا۔ ٹیسٹ میچ کے ڈھائی دن سے زیادہ کا وقت ضائع ہونے کے بعد بھارت نے شاندار کھیل کا مظاہرہ کرتے ہوئے 121.2 اوورز میں 20 بنگلادیش کی حاصل کیں اور محض 52 اوورز میں 7.36 کے غیر معمولی رن ریٹ سے 383 رنز اسکور کر کے فتح سمیٹی تھی۔,sports
571,عالمی چیمپئن محمد آصف کی ماسٹرز عالمی ایونٹ میں پیش قدمی، ناک آؤٹ مرحلے میں رسائی,https://www.express.pk/story/2732048/snooker-championship-masters-qatar-doha-muhammad-asif,تیسری مرتبہ عالمی امیچر اسنوکر چیمپئن بننے والے پاکستانکے محمد آصف نے ماسٹرزعالمی ایونٹ میں اپنی پیش قدمی جاری رکھتے ہوئے ناک آوٹ مرحلہ میں قدم رکھ دیا۔ موصولہ اطلاعات کے مطابق قطر کے  شہر دوحا میں جاری آئی بی ایس ایف ماسٹرز عالمی اسنوکر چیمپئن شپ میں 42 سالہ محمد آصف نے اپنے گروپ کے تینوں میچز میں فتوحات سمیٹ کر بلند عزائم ظاہر کر دیے۔ گروپ کے ٹاپ سیڈ  محمد آصف نے تیسرے میچ میں آسٹریلیا کے اسٹیو ہینا کو  کوئی فریم  کھوئے بغیر مات دی۔ قبل ازیں  پہلے میچ میں افغان کیوئسٹ احمد رسولی کو0-3 سے قابو کرنے والے محمد آصف نے دوسرے میچ میں بھارتی حریف  رجت کھنیجا کو بھی  کوئی فریم ہارے بغیر 0-3 سے ٹھکانے لگایا۔ آئی بی ایس ایف عالمی اسنوکر چیمپئن شپ کے گولڈ میڈلسٹ محمد آصف نے اپنے دونوں  حریفوں کے خلاف سینچری بریک  کھیلے۔,sports
572,قومی ویمن ون ڈے کرکٹ ٹورنامنٹ کا آغاز جمعے سے ہوگا,https://www.express.pk/story/2732045/pcb-one-day-tournament-karachi,پاکستان کرکٹ بورڈ (پی سی بی) کے تحت قومی ویمن ون ڈے کرکٹ ٹورنامنٹ جمعہ سے کراچی میں شروع ہورہا ہے۔ پانچ ٹیموں کے ٹورنامنٹ میں  چیلنجرز،کانکرز، انوسیبلز،اسٹارز اور اسٹرائیکرز ڈبل لیگ فارمیٹ میں ایک دوسرے سےمقابلہ کریں گے۔ہر ٹیم 8 میچز کھیلے گی،بعدازاں دو ٹاپ ٹیمیں 30 نومبر کو ہونے والے فائنل کے لیے جگہ بنائیں گی۔ نیشنل اسٹیڈیم میں حنیف محمد ریجنل ہائی پرفارمنس سینٹر کے اوول گراؤنڈ اور یوبی ایل  اسپورٹس کمپلیکس پرہر روز50 اوورز کی اننگز پر مشتمل  2 میچز کھیلے جائیں گے۔33 لاکھ روپے کی انعامی رقم کے ٹورنامنٹ میں فاتح ٹیم کو 15 لاکھ جبکہ رنر اپ ٹیم کو 10 لاکھ روپے دیے جائیں گے۔ ٹورنامنٹ میں معروف قومی کرکٹرز بطور مینٹورز اپنی خدمات انجام دیں گے۔ وقار یونس چیلنجرز، مصباح الحق کانکرز، سرفراز احمد انوسیبلز،شعیب ملک اسٹارز اور ثقلین مشتاق اسٹرائیکرز  کے مینٹورز ہیں۔ تاہم، پہلے سے طے شدہ نجی مصروفیات کے باعث امریکا میں مقیم ثقلین مشتاق کی 18 نومبر کو ممکنہ وطن واپسی ہوگی۔,sports
573,چیمپئینز لیگ؛ میچ کے دوران فلسطین کی آزادی بیرز آویزاں! تصاویر وائرل,https://www.express.pk/story/2731999/chimpeinz-lig-mich-k-doran-flstin-ki-azadi-birz-aoiza-tsaoir-oaerl,"جرمن فٹبال کلب کے شائقین نے اٹلیٹیکو میڈرڈ کے خلاف میچ سے قبل چیمپئینز لیگ میں فلسطین کی آزادی سے متعلق بیرز آویزاں کردیے۔ چیمپئینز لیگ کے میچ کے دوران شائقین کی جانب سے اس اقدام کی ویڈیوز و تصاویر سوشل میڈیا پر خوب وائرل ہورہی ہیں جس میں دیکھا جاسکتا ہے کہ فینز نے بڑے بینر پر فلسطین کی آزادی کے الفاظ لکھے ہوئے ہیں جبکہ یروشلم میں واقع مقدس ترین عبادت گاہ مسجد اقصیٰ کے کیساتھ موجود مشہور آئرن ڈوم کی تصویر بھی آویزاں ہے۔ بینر کے نچلے حصے پر فلسطین کی مزاحمتی تنظیم حماس کے 7 اکتوبر 2023 کے روز صہیونی ریاست پر کیے گئے حملے کی تاریخ بھی درج تھی۔ مزید پڑھیں:میدان کیوں چھوڑا؛ الزاری جوزف کے رویے پر ہیڈکوچ بھی ناراض بینر پر فلسطینی جھنڈا کے رنگ بھی موجود تھے جبکہ ایک بچے نے قمیض پہنے ہوئے لبنان کے جھنڈے کی تصویر کشی کی تھی۔ اس کے علاوہ ""آزاد فلسطین"" کی عکاسی کرتا تھا جس میں مغربی کنارے اور غزہ کی پٹی کے ساتھ ساتھ موجودہ اسرائیلی ریاست کا علاقہ بھی فلسطینی رومال (یعنی کیفیہ) سے رنگا ہوا تھا۔",sports
574,کلارک نے ہوم گراؤنڈ پر کیویز سے کلین سوئپ کی بڑی وجہ بتادی,https://www.express.pk/story/2731994/michael-clarke-explained-the-main-reason-for-the-clean-sweep-by-the-kiwis-on-home-ground,سابق آسٹریلوی کمنٹیٹر و کپتان مائیکل کلارک نے کیویز کے ہاتھوں بھارتی ٹیم کے کلین سوئپ کی وجہ ٹیم کی تھکاوٹ کو قرار دیا ہے۔ بارڈ گواسکر ٹرافی کے آغاز سے قبل سابق آسٹریلوی کرکٹر مائیکل کلارک نے تنقید کے نشتر چلاتے ہوئے کہا کہ ہوم گراؤنڈ پر روہت الیون کو شکست کی بڑی وجہ ذہنی تھکاوٹ کو قرار دیا، کچھ پلئیرز کی باڈی لینگویج دیکھ صاف اندازہ ہورہا ہے کہ وہ تھکے ہوئے ہیں۔ انہوں نے کہا کہ مجھے امید ہے کہ برڈر گواسکر ٹرافی سے قبل بھارت کے اہم بیٹرز روہت شرما اور ویرات کوہلی مکمل ردھم میں آجائیں گے، ان کی قابلیت اور تجربہ کا امتحان مشکل وقت میں ہوگا۔ مزید پڑھیں:کیویز کے ہاتھوں پہلی بار بھارت وائٹ واش ہوگیا مائیکل کلارک نے مزید کہا کہ بھارتی ٹیم جانتی ہے کہ انہوں نے یہاں آسٹریلیا میں اچھی کارکردگی کا مظاہرہ کیا ہے اور وہ اب بھی کافی ٹیلنٹ اور اس خود اعتمادی کے ساتھ یہاں آئیں گے۔ بارڈر گواسکر ٹرافی سیریز کا آغاز 22 نومبر سے پرتھ میں ہوگا جس کے بعد ایڈیلیڈ، برسبین، میلبرن اور سڈنی میں میچز ہوں گے۔,sports
575,دورہ آسٹریلیا؛ سرفراز کا کون سا ریکارڈ رضوان کے نشانے پر ہے!,https://www.express.pk/story/2731981/mohammad-rizwan-on-the-verge-of-breaking-sarfaraz-ahmeds-elite-record,قومی ٹیم کے کپتان محمد رضوان وکٹ کیپر بیٹر سرفراز احمد کا ریکارڈ توڑنے کے قریب پہنچ گئے۔ دورۂ آسٹریلیا میں قومی ٹیم کی کمان سنبھالنے والے محمد رضوان ایڈیلیڈ میں شیڈول دوسرے ون ڈے میچ میں سابق کپتان سرفراز احمد کا ریکارڈ توڑنے سے محض ایک قدم دور ہیں۔ وکٹ کیپر بیٹر محمد رضوان اگر آسٹریلیا کے خلاف ایڈیلیڈ میں 50 یا اس سے زائد رنز اسکور کرنے میں کامیاب ہوئے تو وہ سرفراز احمد، معین خان، کامران اکمل اور سلیم یوسف کو پیچھے چھوڑ دیں گے۔ مزید پڑھیں:نسیم شاہ کھیلیں گے یا نہیں! بڑی خبر سامنے آگئی آسٹریلیا میں بطور وکٹ کیپر 50 یا اس سے زائد رنز بنانے والوں کی فہرست میں سرفراز احمد پہلے نمبر پر موجود ہیں جنہوں نے 27 اننگز میں 6 مرتبہ یہ کارنامہ سرانجام دیا ہے جبکہ کامران اکمل 42 اننگز میں 4، معین خان 35 اننگز میں 3 اور سلیم یوسف 21 اننگز میں 3 مرتبہ یہ اعزاز حاصل کرچکے ہیں۔ مزید پڑھیں:دوسرا ون ڈے؛ قومی ٹیم میں 2 تبدیلیوں کا امکان محمد رضوان 30 اننگز میں 6 مرتبہ 50 یا اس سے زائد رنز بناکر ایلیٹ لسٹ میں موجود ہیں تاہم وہ محض ایک نصف سینچری اسکور کرکے یہ اعزاز سرفراز احمد سے چھین سکتے ہیں۔ قبل ازیں میلبرن میں کھیلے گئے پہلے ون ڈے میچ میں محمد رضوان نے 71 گیندوں پر 44 رنز کی اننگز کھیلی تھی تاہم وہ ٹیم کو میچ جتوانے میں کامیاب نہیں ہوسکے تھے۔,sports
576,میدان کیوں چھوڑا؛ الزاری جوزف کے رویے پر ہیڈکوچ بھی ناراض,https://www.express.pk/story/2731978/sammy-calls-josephs-behaviour-to-leave-the-ground-unacceptable,"انگلینڈ کے خلاف تیسرے ون ڈے میچ میں کپتان سے تلخ کلامی کے بعد میدان چھوڑ جانے والے ویسٹ انڈین فاسٹ بولر کے رویے پر ہیڈکوچ ڈیرن سیمی بھی ناراض ہوگئے۔ ہوم گراؤنڈ پر انگلش ٹیم کیخلاف ون ڈے سیریز میں 1-2 سے فتح حاصل کرنیوالی ویسٹ انڈیز کی ٹیم کے فاسٹ بولر الزاری جوزف کپتان کی فیلڈ پلیسمنٹ پر ناراضگی اور تلخ کلامی پر میدان چھوڑ کر چلے گئے تھے، جس کی ویڈیوز سوشل میڈیا پر خواب وائرل ہوئیں تھی۔ ویسٹ انڈین کوچ ڈیرن سیمی بھی فاسٹ بولر کے رویے پر ناراضگی کا اظہار کرتے ہوئے اِسے ""ناقابل قبول"" قرار دیا۔ مزید پڑھیں:فیلڈ پلیسمنٹ پر کپتان سے تلخ کلامی؛ بالر میدان چھوڑ کر چلاگیا ہیڈکوچ ڈیرن سیمی نے میچ کے بعد پریس کانفرنس کرتے ہوئے کہا کہ ہم دوست بنیں گے! سب کو لیکر چلیں گے، میں جس نقافت کو پروان چڑھانا چاہتا ہوں اس میدان پر ایسے رویے ناقابل قبول ہیں۔ الزاری جوزف میچ کے چھٹے اوور میں میدان پر واپس آگئے تھے تاہم انہوں نے 12ویں اوور تک بالنگ نہیں کروائی، فاسٹ بولر نے 10 اوورز کے کوٹے میں 45 رنز کے عوض 2 وکٹیں حاصل کیں۔",sports
577,متنازع باکسر ایمان خلیف رپورٹس لیک پر عدالت پہنچ گئیں,https://www.express.pk/story/2731967/olympic-boxer-imane-khelif-takes-legal-action-over-male-chromosomes-claims,پیرس اولمپکس میں گولڈ میڈل حاصل کرنیوالی خاتون باکسر ایمان خلیف نے میڈیکل رپورٹ لیک کرنے والوں کیخلاف قانونی کارروائی کا آغاز کردیا۔ میڈیا رپورٹس کے مطابق انٹرنیشنل اولمپک کمیٹی (آئی او سی) کی جانب سے جاری کردہ بیان میں کہا گیا ہے کہ ہم سمجھتے ہیں کہ الجزائر سے تعلق رکھنے والی خاتون باکسر ایمان خلیف ان افراد کے خلاف قانونی کارروائی کی ہے جنہوں نے اولمپک گیمز کے دوران انکی صنفی اہلیت پر سوال اٹھایا تھا۔ آئی او سی کا کہنا ہے کہ قانونی کارروائی کے دوران میڈیا رپورٹس پر کوئی تبصرہ نہیں کرے گا جب تک تصدیق نہیں ہوجاتی، البتہ انکے ساتھ بدسلوکی پر دکھ ہے جس سے اسوقت اولمپئین کو گزرنا پڑرہا ہے۔ مزید پڑھیں:متنازع باکسر ایمان خلیف کی ایک اور میڈیکل رپورٹ لیک، مرد قرار کمیٹی نے مزید کہا کہ ایمان خلیف کو کئی سالوں سے خواتین کے زمرے میں بین الاقوامی مقابلوں میں حصہ لے چکی ہیں، جس میں ٹوکیو اولمپکس اور انٹرنیشنل باکسنگ ایسوسی ایشن  جانب سے منظور شدہ ایونٹس شامل ہیں۔ مزید پڑھیں:متنازع باکسر ایمان خلیف نے بھی خواتین باکسنگ مقابلوں میں گولڈ میڈل جیت لیا اس سے قبل ایمان خلیف فرانس میں آن لائن ہراساں کیے جانے کی شکایت درج کروا چکی ہے۔ خیال رہے کہ گزشتہ دنوں پیرس اولمپکس میں گولڈ میڈل حاصل کرنیوالی خاتون باکسر ایمان خلیف کی ایک اور میڈیکل رپورٹ لیک ہوئی تھی جس میں انہیں مرد قرار دیا گیا تھا۔,sports
578,جمعیت کے زیر اہتمام وفاقی اردو یونیورسٹی میں اسپورٹس ویک,https://www.express.pk/story/2731964/jamiat-ke-zer-ahtamam-wafaqi-urdu-university-min-sports-week,کراچی: اسلامی جمعیت طلبہ نے وفاقی اردو یونیورسٹی، عبدالحق کیمپس، کے ایم سی گراؤنڈ میں اسپورٹس ویک کا انعقاد کیا۔ اسپورٹس ویک کا افتتاح عبدالحق کیمپس کے انچارج ڈاکٹر شاہد کی قیادت میں ہوا اور اس میں ڈاکٹر کمال حیدر،ناظمِ زون (جنوبی) محمد حمزہ رمضان، ناظم جامعہ شہریار خان شریک تھے ۔ بین الاقوامی تعلقات سماجی بہبود کے صدر شعبہ اور مختلف شعبہ جات کے اساتذہ کرام نے شرکت کی اور جمیعت کی اس سرگرمی کو خوب سراہا۔ ترجمان اسلامی جمعیت طلبہ عبدالحق کے مطابق اسپورٹس ویک میں مختلف قسم کے مسابقتی کھیل اور تفریحی سرگرمیاں شامل ہیں، جو طلباء کو اپنی صلاحیتوں کو ظاہر کرنے اور  ایک مثبت پلیٹ فارم فراہم کرتی ہیں۔ اسپورٹس ویک کا اختتام آج جمعرات کو شرکاء اور فاتحین کے اعزاز میں ایک تقریب کے ساتھ ہوگا۔,sports
579,پاک آسٹریلیا سیریز؛ دوسرا ون ڈے میچ کل کھیلا جائے گا,https://www.express.pk/story/2731961/pak-australia-series-2nd-odi-will-be-played-tomorrow,پاکستان اور آسٹریلیا کے درمیان سیریز کا دوسرا ون ڈے میچ کل ایڈیلیڈ میں کھیلا جائے گا۔ میچ پاکستانی وقت کے مطابق صبح 8:30 بجے شروع ہوگا، قومی ٹیم کو سیریز میں شکست سے بچنے کیلئے لازمی فتح درکار ہے۔ ایڈیلیڈ میں پاکستان نے 28 سال سے کوئی فتح حاصل نہیں ہے، قومی ٹیم کو اس گراؤنڈ میں آخری جیت سال 1996 میں وسیم اکرم کی قیادت میں ملی تھی۔ اس گراؤنڈ پر کھیلے گئے 8 میچز میں قومی ٹیم محض ایک فتح حاصل کرنے میں کامیاب ہوسکی ہے۔ ایڈیلیڈ کے گراؤنڈ پر پاکستان نے 12 رنز سے فتح حاصل کی تھی جس میں ثقلین مشتاق نے 5 وکٹیں لے کر جیت میں اہم کردار ادا کیا تھا۔ تین میچز کی سیریز میں آسٹریلیا کو 0-1 کی برتری حاصل ہے۔ مزید پڑھیں:نسیم شاہ کھیلیں گے یا نہیں! بڑی خبر سامنے آگئی دوسری جانب اس گراؤنڈ پر پہلے بلے بازی کرنے والی ٹیم کا اوسط اسکور 276 رہا ہے جبکہ دوسرے نمبر پر بیٹنگ کرنے والی ٹیم کا اوسط 265 رنز ہے۔ مزید پڑھیں:ناصر، رمیز بھی بابراعظم کے حق میں بول اُٹھے یہ گراؤنڈ آج تک 86 ون ڈے میچوں کی میزبانی کرچکا ہے، جس میں پہلے بیٹنگ کرنے والی ٹیم نے 46 بار کامیابی حاصل کی اور ہدف کا تعاقب کرنے والی ٹیم 38 بار فتحیاب ہوئی۔,sports
580,قومی کرکٹرز کا ہیڈکوچ جیسن گلیسپی کی آکیڈمی کا دورہ,https://www.express.pk/story/2731959/pakistan-cricketers-visit-jason-gillespies-academy-in-australia,دورہ آسٹریلیا کے دوران پاکستانی کرکٹرز کا ہیڈکوچ جیسن گلیسپی کی آکیڈمی کا دورہ کیا۔ قومی کرکٹرز میں صائم ایوب، عبداللہ شفیق، سلمان علی آغا، عامر جمال، اور عرفات منہاس نے گلیسپی اکیڈمی میں سہولیات کا جائزہ لیا اور تربیتی مرکز کا معائنہ اور اعلیٰ ترین سہولیات کی تعریف کی۔ قومی کھلاڑی جدید بالنگ مشینوں اور تربیتی سہولیات سے متاثر ہوئے جنہیں بیٹرز کی تکنیک نکھانے کیلئے جانا جاتا ہے، کھلاڑیوں نے اکیڈمی کی شاپ سے کئی کرکٹ گیئرز خریدے۔ مزید پڑھیں:ناصر، رمیز بھی بابراعظم کے حق میں بول اُٹھے دوسری جانب دورہ آسٹریلیا کے دوران پہلے ون ڈے میچ میں پاکستان کو کینگروز کے ہاتھوں 2 وکٹوں کی شکست کا منہ دیکھنا پڑا تھا، تین میچز کی سیریز میں میزبان کو 0-1 کی برتری حاصل ہے۔ خیال رہے کہ دونوں ٹیموں کے درمیان سیریز کا دوسرا میچ کل (جمعہ) 8 نومبر کو ایڈیلیڈ میں کھیلا جائے گا۔,sports
581,ناصر، رمیز بھی بابراعظم کے حق میں بول اُٹھے,https://www.express.pk/story/2731948/former-pakistan-and-england-cricketer-defend-babar-azam-amid-online-criticism,سابق چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) اور انگلش کمنٹیٹر ناصر حسین ون کپتانی سے دستبرداری کے بعد ون ڈے میں واپسی کرنیوالے بابراعظم کے حق میں بول اُٹھے۔ معروف انگلش کمنٹیٹر و سابق کپتان ناصر حسین نے کہا کہ میں کون ہوتا ہوں کہ کسی ایک عظیم کرکٹر کو مشورہ دوں؟ ہر بہترین کھلاڑی ایک ایسے دور سے گزرتا ہے، بعض اوقات، یہ صرف ایک ذہنی وقفہ ہوتا ہے اور آرام کرکے انہیں واپسی کا بہتر موقع ملتا ہے۔ ناصر حسین نے کہا کہ امید ہے پاکستانی فینز جلد بابراعظم کو پُرانی فارم میں دیکھ سکیں گے۔ مزید پڑھں:دوسرا ون ڈے؛ قومی ٹیم میں 2 تبدیلیوں کا امکان دریں اثنا، سابق چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) رمیز راجا نے اپنے یوٹیوب چینل پر گفتگو کرتے ہوئے سوشل میڈیا پر تنقید پر مایوسی کا اظہار کیا، انکا کہنا تھا کہ اگر آپ کو بابراعظم جیسا کھلاڑی غلطی سے مل گیا تو آپ کو اس کی عزت کرنی چاہیے، میں مایوس ہو جاتا ہوں جب میں کی بورڈ کے کئی اعلیٰ عہدیداروں کو بابر کو ٹرول اور گالی دیتے ہوئے دیکھتا ہوں۔ مزید پڑھں:نسیم شاہ کھیلیں گے یا نہیں! بڑی خبر سامنے آگئی خیال رہے کہ بابراعظم نے آسٹریلیا کیخلاف پہلے ون ڈے میچ میں 37 رنز کی اننگز کھیلی تھی تاہم وہ ایڈم زمپا کا شکار ہوگئے تھے۔ پاکستان کی ٹیم پہلے میچ میں کینگروز کیخلاف بیٹنگ کرتے ہوئے 46.4 اوورز میں 203 رنز بناسکی تھی اور آسٹریلیا نے محض 2 وکٹوں سے فتح پائی تھی۔,sports
582,فیلڈ پلیسمنٹ پر کپتان سے تلخ کلامی؛ بالر میدان چھوڑ کر چلاگیا,https://www.express.pk/story/2731945/west-indies-cricketer-leaves-field-after-a-heated-argument-with-captain,انٹرنیشنل میچ کے دوران کپتان سے فیلڈ پلیسمنٹ کے معاملے پر تلخ کلامی کی وجہ سے فاسٹ بولر میدان چھوڑ کرچلے گئے۔ انگلینڈ اور ویسٹ انڈیز کے درمیان کھیلے گئے سیریز کے تیسرے ون ڈے میچ میں ویسٹ انڈیز نے انگلش ٹیم کو 8 وکٹوں سے شکست دی تاہم اس میچ کی خاص بات الزاری جوزف اور کپتان شائی ہوپ کے درمیان ہونیوالی تلخ کلامی تھی۔ میچ میں ویسٹ انڈیز نے ٹاس جیت کر پہلے فیلڈنگ کرنے کا فیصلہ کیا، الزاری جوزف اور میتھیو فورڈ نے بولنگ کا آغاز کیا اور ویسٹ انڈیز کو وکٹ بھی مل گئی۔ مزید پڑھیں:نسیم شاہ کھیلیں گے یا نہیں! بڑی خبر سامنے آگئی اگلے اوور میں جوزف نے گیند تھامی تو ویسٹ انڈیز کے کپتان شائی ہوپ کے درمیان طویل گفتگو ہوئی، بعدازاں جوزف کیلئے دو سلپیں لگادیں تاہم بالر مایوس نظر آئے۔ اگلی گیند پر 90 میل فی گھنٹہ کی رفتار سے شاندار ڈیلیوری پر کاکس کی وکٹ ملی تاہم بالر زیادہ خوش نہ ہوئے۔ مزید پڑھیں:دوسرا ون ڈے؛ قومی ٹیم میں 2 تبدیلیوں کا امکان وکٹ لینے کے باوجود الزاری جوزف کی مایوسی میں کمی نہ انہیں اوور کے اختتام پر کوچ ڈیرن سیمی کیساتھ باؤنڈری لائن پر گفتگو کرتے ہوئے دیکھا گیا، جو انہیں پرسکون رہنے کا اشارہ کررہے تھے۔ الزاری جوزف بعدازاں فیلڈ چھوڑ کر چلے گئے انکی ہیڈن والش جونیئر نے فیلڈنگ کی تاہم غصہ ٹھنڈا ہونے کے بعد بالر دوبارہ میدان پر آئے اور انہوں نے 10 اوورز کے اسپیل میں 45 رنز دے کر دو وکٹیں حاصل کیں۔ A post shared by FanCode (@fancode),sports
