id,title,link,content,category
79,امریکی صدارتی انتخابات: پاکستانی اداکارہ ریما نے بھی ووٹ کاسٹ کر دیا,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848783,نیویارک: (ویب ڈیسک) لالی ووڈ کی ماضی کی معروف اداکارہ ریما نے امریکا میں جاری انتخابات میں اپنا ووٹ کاسٹ کر دیا۔ فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹا گرام پر اداکارہ ریما نے ووٹ ڈالنے کے بعد اپنے شوہر کے ہمراہ تصویر شیئر کی ہے۔ اداکارہ ریما نے اپنی پوسٹ کے کیپشن میں بتایا کہ انہوں نے اپنے شوہر کے ساتھ امریکی صدارتی انتخابات میں اپنا ووٹ ڈال دیا ہے۔ اس کے ساتھ ہی انہوں نے یو ایس الیکشن، ووٹ 2024 کے ہیش ٹیگ کا بھی اضافہ کیا ہے۔ ماضی کی اداکارہ نے اس حوالے سے مختلف انسٹا سٹوریز بھی شیئر کی ہیں جن میں انہیں ووٹ کاسٹ کرتے ہوئے دیکھا جا سکتا ہے۔,Entertainment
80,امریکی میوزک پروڈیوسر و موسیقار کوئنسی جونز چل بسے,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848424,نیویارک: (ویب ڈیسک) امریکی میوزک پروڈیوسر و موسیقار کوئنسی جونز انتقال کرگئے۔ کوئنسی جونز نے مائیکل جیکسن کے ساتھ مل کر پاپ میوزک کو نئی شکل دی، آنجہانی موسیقار کی مائیکل جیکسن کے ساتھ مل کر بنائی گئی میوزک البم تھرلر کی 70 ملین سے زائد کاپیاں فروخت ہوچکی ہیں۔ کوئنسی جونز نے اپنے 70 سالہ کیریئر میں 28 گریمی اور 1992ء میں گریمی لیجنڈ ایوارڈ اپنے نام کیے۔,Entertainment
81,مہوش حیات اور ہنی سنگھ کے گانے 'جٹ محکمہ' کی پہلی جھلک سامنے آگئی,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848408,ممبئی: (ویب ڈیسک) پاکستان شوبز کی اداکارہ مہوش حیات اور بھارتی ریپر و گلوکار ہنی سنگھ کے نئے میوزک ویڈیو کی پہلی جھلک منظر عام پر آگئی۔ ہنی سنگھ نے اپنے نئے میوزک ویڈیو میں پاکستان کی صف اول کی اداکارہ مہوش حیات کو شامل کیا ہے جس کا اعلان ان کی جانب سے کچھ دن قبل کیا گیا تھا۔ تاہم اب اس میوزک ویڈیو کی پہلی جھلک منظر عام پر آگئی ہے یہ میوزک ویڈیو ہنی سنگھ کی ایلبم گلوری کا حصہ ہے جو 8 نومبر کو ریلیز کی جائے گی، ویڈیو کے ٹیزر کو ٹی سیریز میوزک کی جانب سے سوشل میڈیا پر شیئر کیا گیا ہے جس میں ہنی سنگھ اور مہوش حیات کو بھی ٹیک کیا گیا۔ A post shared by T-Series (@tseries.official) اس ویڈیو میں مہوش حیات کو کالے رنگ کے بولڈ لباس میں ہنی سنگھ کے ساتھ دیکھا جاسکتا ہے، یہ ویڈیو اور اس کے سکرین شاٹس سوشل میڈیا پر وائرل ہورہے ہیں جبکہ صارفین بولڈ لباس پہننے پر مہوش حیات کو تنقید کا نشانہ بنا رہے ہیں۔,Entertainment
82,بالی ووڈ کنگ شاہ رخ کا اپنی سالگرہ پر سگریٹ نوشی چھوڑنے کا انکشاف,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848407,نئی دہلی: (ویب ڈیسک) بالی ووڈ کنگ شاہ رخ خان نے اپنی 59 ویں سالگرہ کے موقع پر انکشاف کیا ہے کہ اُنہوں نے اب سگریٹ نوشی چھوڑ دی ہے۔ شاہ رخ خان نے اپنی سالگرہ کے موقع پر ممبئی کے علاقے باندرا میں منعقد کی گئی ایک تقریب ’ایس آر کے ڈے‘میں شرکت کی جہاں اُنہوں نے اپنے مداحوں کے ساتھ کچھ یادگار لمحے گزارے اور اس دوران اپنے مداحوں کے سوالات کے جوابات بھی دیے۔ اس تقریب کی بہت سی تصاویر اور ویڈیوز سوشل میڈیا کے مختلف پیجز پر وائرل ہو رہی ہیں، سوشل میڈیا پر وائرل ایک ویڈیو میں شاہ رخ خان کو یہ کہتے ہوئے سنا جا سکتا ہے کہ میری زندگی میں اب تک ایک اچھی تبدیلی یہ بھی آئی ہے کہ میں اب سگریٹ نوشی نہیں کرتا۔ A post shared by Shah Rukh Khan Universe (@srkuniversefc) اُنہوں نے کہا کہ میں نے سوچا نہیں تھا کہ سگریٹ نوشی چھوڑنے کے بعد مجھے سانس لینے میں دشواری محسوس ہونے لگے گی اور اب میں ایسا محسوس کرتا ہوں، مگر ان شاء اللّٰہ سب ٹھیک ہو جائے گا۔ یاد رہے کہ 2012ء میں شاہ رخ خان کو آئی پی ایل میں اپنی ٹیم کولکتہ نائٹ رائیڈرز اور راجستھان رائلز کے درمیان میچ کے دوران سرِ عام سگریٹ نوشی کرنے پر تنقید کا سامنا کرنا پڑا تھا۔,Entertainment
83,قومی ترانے کے دوران گالی دینے پر امریکی گلوکارہ نے معافی مانگ لی,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848403,واشنگٹن: (ویب ڈیسک) امریکی گلوکارہ لومس نے حال ہی میں صدارتی امیدواروں کے مباحثے سے قبل قومی ترانہ پڑھتے ہوئے منہ سے گالی نکلنے پر معذرت کرلی ہے۔ برطانوی نشریاتی ادارے کے مطابق یہ واقعہ براہ راست ٹی وی نشریات کے دوران پیش آیا، جس کی ویڈیو تیزی سے سوشل میڈیا پر وائرل ہوگئی، واقعے کے فوراً بعد لومس نے سامعین سے قومی ترانہ دوبارہ پڑھنے کی اجازت مانگی، تاہم انہیں بتایا گیا کہ نشریات براہ راست ہے۔ اس واقعے کے بعد لومس کو شدید تنقید کا سامنا کرنا پڑا، جس پر انہوں نے انسٹاگرام پر ایک ویڈیو پوسٹ کرتے ہوئے اپنی غلطی کو حادثہ قرار دیا اور معافی مانگی۔ لومس نے کہا کہ انہیں بہت افسوس ہے اور ان کا ارادہ قومی ترانے کے دوران غلطی کرنے کا نہیں تھا، بلکہ گھبراہٹ میں یہ غلطی ہوگئی۔,Entertainment
84,سحر خان اور شجاع اسد کے فوٹو شوٹ نے فیشن کی دنیا میں تہلکہ مچادیا,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848176,لاہور: (ویب ڈیسک) معروف پاکستانی اداکارہ سحر خان اور اداکار شجاع اسد کے برائیڈل فوٹوشوٹ نے فیشن کی دنیا میں تہلکہ مچادیا۔ حال ہی میں اداکارہ سحر خان نے ساتھی اداکار شجاع اسد کے ہمراہ معروف کلاتھنگ برانڈ کی تشہیر کیلئے فوٹو شوٹ کرایا  جس میں یہ جوڑا   ایک ساتھ محبت کے رنگ بکھیرتے نظر آیا۔ مذکورہ فوٹو شوٹ میں سحر خان کو سرخ عروسی جوڑا  زیب تن کیے  دیکھا جا سکتا ہے جبکہ شجاع اسد نے  کریمی شلوار قمیص پر  شیروانی پہن رکھی ہے اور دونوں مختلف پوز دیتے دکھائی دے رہے ہیں۔ A post shared by MARIA.B. (@mariabofficial) سحر خان نے مذکورہ فوٹو شوٹ میں گہرا میک اپ بھی کیا ہوا جبکہ بھاری جیولری اور مہارت سے بندھے بالوں میں نازک اداؤں سے سحر مداحوں کے دلوں پر بجلیاں گرا رہی ہیں۔ اس فوٹو شوٹ کی ویڈیو نے فیشن کی دنیا میں تہلکہ مچارکھا ہے جبکہ سوشل میڈیا صارفین کی جانب سے بھی پسندیدگی کا اظہار کیا جارہا ہے۔,Entertainment
85,دھیمے سروں کی ملکہ نیرہ نور کی 74 ویں سالگرہ منائی گئی,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848131,کراچی: (لبنیٰ ممتاز) بلبل پاکستان کا لقب پانے والی دھیمے سروں کی ملکہ نیرہ نور کی 74 ویں سالگرہ منائی گئی، نیرہ نور پلے بیک سنگر غزل گائیک کے طور پر جانی جاتی ہیں۔ بلبل پاکستان کے نام سے شہرت پانے والی سریلی گلوکارہ نیرہ نور 3 نومبر 1950 کو بھارت میں پیدا ہوئیں، نیرہ نور نے نامور شعراء مرزا اسد اللہ غالب، ناصر کاظمی، ابن انشاء، فیض احمد فیض و دیگر کی شاعری کو دلکش و سریلے انداز سے گایا، نیرہ نور نے پاکستانی فلموں کیلئے سینکڑوں گانے بھی گائے۔ ان کے مشہور گیتوں میں ’’اے جذبہ دل گر میں چاہوں ہر چیز مقابل آ جائے‘‘، ’’تیرا سایہ جہاں بھی ہو سجناں پلکیں بچھا دوں‘‘، ’’روٹھے ہو تم ، تم کو کیسے مناؤں پیا‘‘، ’’مجھے دل سے نہ بھلانا چاہے روکے یہ زمانہ‘‘ و دیگر لاتعداد شہرہ آفاق گیت شامل ہیں۔ نیرہ نور 1971 سے 2012 تک موسیقی کی دنیا میں اپنی آواز کا جادو جگاتی رہیں، نیرہ نور کو ان کی فنی خدمات پر سال 2006ء میں پرائیڈ آف پرفارمنس کے اعزاز سے بھی نوازا گیا۔ پاکستان کی میوزک انڈسٹری کا درخشندہ ستارہ  نیرہ نور نے 20 اگست 2022ء کو اس جہان فانی سے کوچ کیا، نیرہ نور دنیائے موسیقی کا وہ نور ہیں جنہیں بھلانا مداحوں کیلئے ممکن  نہیں، زمانہ آج بھی ان کے گیتوں کا دیوانہ ہے۔,Entertainment
86,معروف فوک گلوکارہ ریشماں کو مداحوں سے بچھڑے 11 برس بیت گئے,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848127,لاہور: (دنیا نیوز) معروف فوک گلوکارہ ریشماں کو مداحوں سے بچھڑے 11 برس بیت گئے،’’ بُلبلِ صحرا‘‘ کے گائے گیتوں کا سحر آج بھی برقرار ہے۔ گل ِ صحرائی اور لمبی جدائی،،، معروف لوک گلوکارہ ریشماں 1947ء میں راجستھان میں پیدا ہوئیں، برصغیر کی تقسیم کے بعد ان کا خاندان ہجرت کر کے کراچی منتقل ہوگیا، خانہ بدوش خاندان سے تعلق رکھنے والی ریشماں نے کم عمری میں ہی صوفیانہ کلام گانا شروع کر دیا۔ ریشماں نے کلاسیکی موسیقی کی کوئی تربیت حاصل نہیں کی، ریڈیو کے ایک پروڈیوسر سلیم گیلانی نے لعل شہباز قلندر کے مزار پر ننھی ریشماں کو گاتے ہوئے سنا، 12 سال کی عمر میں ریشماں کو ریڈیو پاکستان پر آواز کا جادو جگانے کا موقع ملا۔ 1960ء کی دہائی میں پاکستان ٹیلی ویژن کی بنیاد رکھی گئی تو ریشماں نے ٹی وی کیلئے گانا شروع کر دیا، انہوں نے پاکستانی فلموں کیلئے متعدد گیت گائے اور خوب شہرت سمیٹی، ریشماں کی مقبولیت سرحد پار بھی پہنچی اور بالی ووڈ میں یہ سحر انگیز آواز گونجی۔ معروف فوک گلوکارہ کے مشہور گیتوں میں ’’سُن چرخے دی مِٹھی مِٹھی کُوک‘‘، ’’وے میں چوری چوری‘‘، ’’اکھیاں نوں رین دے اکھیاں دے کول کول‘‘، ’’ہائے ربا نیئوں لگدا دِل میرا‘‘، ’’عاشقاں دی گلی وچ مقام دے گیا‘‘ شامل ہیں۔ ریشماں کو ستارہ امتیازاور لیجنڈز آف پاکستان کے اعزاز سے بھی نوازا گیا، لوک گلوکارہ 3 نومبر 2013ء میں گلے کے سرطان کے باعث لاہور میں انتقال کر گئیں۔,Entertainment
87,دپیکا اور رنویر نے بیٹی کے نام سے مداحوں کو آگاہ کردیا,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848078,"ممبئی: (ویب ڈیسک) معروف بالی ووڈ جوڑی دپیکا پڈوکون اور رنویر سنگھ نے بیٹی کے نام سے مداحوں کو آگاہ کردیا۔ دپیکا پڈوکون اور رنویر سنگھ 14 نومبر 2018ء کو رشتہ ازدواج میں منسلک ہوئے تھے جبکہ رواں برس  ستمبر میں ان کے ہاں بیٹی کی پیدائش ہوئی تھی جس کے نام کا اب اعلان کر دیا گیا ہے۔ دیوالی کے موقع پر دپیکا اور رنویر نے اپنے سوشل میڈیا اکاؤنٹس پر اپنی بیٹی کی تصویر شیئر کرتے ہوئے مداحوں کو بتایا ہے کہ انہوں نے اپنی بیٹی کا نام ""دعا پڈوکون سنگھ"" رکھا ہے۔ A post shared by दीपिका पादुकोण (@deepikapadukone) اداکار جوڑے  نے پوسٹ کے کیپشن میں لکھا کہ  یہ ہماری دعاؤں کا جواب ہے، ہمارے دل محبت اور شکر گزاری سے بھرے ہوئے ہیں۔ سوشل میڈیا پر شیئر کی گئی تصویر میں ان کی بیٹی نے سرخ لباس پہنا ہوا ہے جس کے ننھے پاؤں دکھائی دے رہے ہیں جبکہ ابھی انہوں نے بیٹی کا چہرہ میڈیا پر نہیں دکھایا ہے۔",Entertainment
88,سنیتا مارشل کا بطور والدہ بچوں کی تربیت کے حوالے سے اپنی غلطیوں کا اعتراف,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848071,لاہور: (ویب ڈیسک) معروف پاکستانی اداکارہ و ماڈل سنیتا مارشل نے بطور والدہ بچوں کی تربیت کے حوالے سے اپنی غلطیوں کا اعتراف کرلیا۔ حال ہی میں اداکارہ سنیتا مارشل نجی ٹی وی کے مارننگ شو میں بطور مہمان شریک ہوئیں جہاں انہوں نے کیریئر اور نجی زندگی سمیت مختلف موضوعات پر کھل کر اظہار خیال کیا۔ بچوں کی تربیت سے متعلق بات کرتے ہوئے سنیتا نے بتایا کہ میں اپنے بچوں کو پرفیکٹ بنانا چاہتی تھی، میں بچوں کو گھڑ سواری، تیراکی اور دیگر کھیلوں کے ساتھ ساتھ پڑھائی میں بھی  اچھے نمبرز لینے کیلئے تیار کرتی تھی۔ انہوں نے بتایا کہ بچوں کو پرفیکٹ بنانے کے چکر میں شوٹنگ سیٹ پر میں ساتھی فنکاروں سمیت دوسری ٹیم سے جھگڑا کرتی رہتی تھی کہ مجھے گھر جا کر بچوں کو گھڑ دوڑ یا تیراکی کی کلاسوں کے لیے لے کر جانا ہے۔ اداکارہ کا کہنا تھا کہ میں شوٹنگ چھوڑ کر بچوں کو کلاسز کے لیے لے کر جاتی پھر وہاں سے انہیں واپس گھر چھوڑنے کے بعد شوٹنگ پر جاتی اور اس طرح  میں نے خود کو تھکانے کے ساتھ ساتھ پریشان بھی کیا۔ سنیتا نے کہا کہ  ہمیں سمجھنا چاہیے کہ ہر انسان پرفیکٹ نہیں ہوتا اور ہر کسی کی اپنی صلاحیتیں ہوتی ہیں، اس لیے اب میں نے ایسی غلطیاں کرنا چھوڑ دی ہیں اور خود کو اور بچوں کو تکلیف سے بچا لیا۔,Entertainment
89,فیمنزم کے علمبردار وں کو عام خواتین کے مسائل کا علم نہیں: فائزہ گیلانی,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848055,"لاہور: (ویب ڈیسک) معروف پاکستانی اداکارہ فائزہ گیلانی نے کہا ہے کہ فیمنزم کے علمبردار معاشرے کی عام خواتین کے مسائل سے لا علم ہیں۔ حال ہی میں اداکارہ فائزہ گیلانی ایک پوڈ کاسٹ میں شریک ہوئیں جہاں انہوں نے کیریئر اور نجی زندگی سمیت مختلف موضوعات پر کھل کر اظہار خیال کیا۔ پوڈ کاسٹ کےد وران فیمنزم سے متعلق پوچھے گئے ایک سوال کے جواب میں فائزہ گیلانی کا کہنا تھا کہ فیمنزم سے متعلق میرے خیالات مختلف ہیں، میں حد درجے کی فیمنسٹ  ہوں لیکن آج تک عورت مارچ میں شریک نہیں ہوئی ۔ انہوں نے کہا کہ مجھے عورت مارچ کے بعض نعروں پر اختلاف ہے، میں نے بھی دیگر افراد کی طرح مارچ میں شرکت کیے بغیر میڈیا میں ہونے والی تنقید پر ذہن بناکر نعروں کو غلط سمجھا۔ اداکارہ کا کہنا تھا کہ"" فیمنزم"" کا مطلب یہ ہے کہ کوئی بھی شخص خواتین کو یہ ہدایات نہیں کر سکتا کہ انہیں کیا کرنا ہے اور کیا نہیں؟ یہ خاتون کی اپنی مرضی ہونی چاہیے کہ وہ اپنی پسند کا لباس پہنے، چاہے تو وہ پردہ کرے، چاہے تو بے پردہ رہے، اسے کوئی اس معاملے پر ڈکٹیٹ نہیں کر سکتا۔ انہوں نے مزید کہا کہ فیمنزم کا پرچار کرنے والے معاشرے کی عام خواتین کے مسائل سے لاعلم ہیں، فیمنزم  کا جھنڈا اٹھانے والی خواتین دوسری کلاس کی ہیں، انہیں یہ احساس تک نہیں کہ یومیہ بنیادوں پر ملک کی خواتین کے ساتھ گھروں میں کیا ہوتا ہے۔",Entertainment
90,اداکارہ نرگِس کے رخسار، ماتھے، سر اور بازوؤں پر چوٹیں آئیں: میڈیکل رپورٹ,https://urdu.dunyanews.tv/index.php/ur/Entertainment/847949,لاہور: (دنیا نیوز) اداکارہ نرگِس پر تشدد کا معاملہ اداکارہ نرگِس کی میڈیکل رپورٹ وصول ہوگئی۔ میڈیکل رپورٹ کے مطابق تشدد سے اداکارہ نرگِس کے رخسار، ماتھے، سر اور بازوؤں پر چوٹیں آئیں، تشدد سے اداکارہ نرگِس کی دائیں آنکھ بھی متاثر ہوئی، اداکارہ کو کند آلے سے تشدد کا نشانہ بنایا گیا۔ واضح رہے کہ اداکارہ نرگِس پر تشدد کے واقعہ کا مقدمہ تھانہ ڈیفنس سی میں درج ہے، مقدمہ میں اداکارہ نرگِس نے اپنے شوہر ماجد بشیر کو تشدد کا ذمہ دار قراردیا، انویسٹی گیشن پولیس پولیس مصروف تفتیش ہے۔,Entertainment
91,حنا پرویز بٹ کی اداکارہ نرگِس سے ملاقات، انصاف کی یقین دہانی، پروٹیکشن آفیسر بھی تعینات,https://urdu.dunyanews.tv/index.php/ur/Entertainment/847885,لاہور: (دنیا نیوز) چیئرپرسن پنجاب وومن پروٹیکشن اتھارٹی حنا پرویز بٹ اداکارہ نرگِس سے ملاقات کرنے پہنچیں ،دوران ملاقات انہوں نے نرگس کو انصاف کی یقین دہانی بھی کروائی۔ حنا پرویز بٹ نے جائیداد کے تنازع پر شوہر انسپکٹر ماجد بشیر کے ہاتھوں بہیمانہ تشدد کا شکار ہونے والی اداکارہ نرگِس سے ملاقات میں ہر ممکن تعاون کی یقین دہانی کروانے کے ساتھ ساتھ ایک پروٹیکشن آفیسر بھی ان کے ساتھ تعینات کر دیا ہے۔ چیئر پرسن پنجاب وومن پروٹیکشن اتھارٹی نے اس سے معاملے سے متعلق اظہار خیال کرتے ہوئے کہا کہ نرگِس کو پروٹیکشن آرڈر اور قانونی مدد فراہم کرنے کے لیے ہر ممکن تعاون کیا جائے گا۔ یہ بھی پڑھیں:نرگِس پر شوہر کا مبینہ تشدد، پولیس نے مقدمہ درج کرلیا انہوں نے کہا کہ خواتین پر گھریلو تشدد ایک سنگین مجرمانہ فعل ہے، یہ واقعہ  کوئی معمولی بات نہیں، ملزم کو سزا دلوائی جائے گی۔ حنا پرویز بٹ نے کہا کہ وومن پروٹیکشن اتھارٹی خواتین پر تشدد کے بارے میں کوئی سمجھوتہ نہیں کرے گی، ہر خاتون کو مکمل انصاف اور تحفظ کی فراہمی ہماری اولین ترجیح ہے۔ وزیر اعلیٰ کی ہدایات کے مطابق خواتین پر تشدد حکومت کی ریڈ لائن ہے، اس واقعے میں ملوث افراد کو انصاف کے کٹہرے میں لایا جائے گا، حکومت کی پالیسی گھریلو تشدد کے واقعات پر انتہائی سخت ہے۔,Entertainment
92,مفتی عبدالقوی تمام اداکاراؤں کی خفیہ نگرانی کرتے ہیں: وینا ملک,https://urdu.dunyanews.tv/index.php/ur/Entertainment/847878,"لاہور: (ویب ڈیسک) معروف پاکستانی اداکارہ و میزبان وینا ملک نے کہا ہے کہ مفتی عبدالقوی تمام اداکاراؤں کی خفیہ نگرانی کرتے ہیں۔ حال ہی میں اداکارہ وینا ملک ایک پوڈ کاسٹ میں بطور مہمان شریک ہوئیں جہاں انہوں نے نجی زندگی اور شوبز سمیت مختلف موضوعات پر کھل کر اظہار  خیال کیا۔ پوڈ کاسٹ کے دوران ایک سوال کے جواب  میں وینا ملک کا کہنا تھا کہ بھارتی ریئلٹی شو بگ باس میں کام کر کے بہت مزہ آیا لیکن اس پروگرام میں کام کرنے پر مجھے دھمکیوں کا سامنا بھی کرنا پڑا۔ انہوں نے کہا کہ شو کا حصہ بننے سے قبل ایک تحریری معاہدہ ہوتا ہے،جس میں ہر چیز واضح لکھی جاتی ہے، بگ باس کی شوٹنگ کے لیے 56 کیمرے گھر کے اندر اور اتنے ہی کیمرے گھر کے باہر ہوتے ہیں جو ہر وقت ہر کسی کی ہر چیز ریکارڈ کر رہے ہوتے ہیں۔ ایک سوال کے جواب میں وینا ملک کا کہنا تھا کہ اس شو میں کام کرنے پر مجھے مفتی عبدالقوی نے بہت تنقید کا نشانہ بنایا،  اس پر میں نے مفتی عبدالقوی سے سوال کیا تھا کہ آپ کو  کیسے پتا چلا  کہ میرے ساتھ کیا کیا ہوا؟ میزبان نے سوال کیا کہ مفتی عبدالقوی نے سوال اٹھایا تھا کہ کیا وینا ملک اپنے بچوں کے ساتھ ""بگ باس"" دیکھ سکتی ہیں؟ اداکارہ نے جواب دیا کہ  میرے بچوں کو میری ہر چیز کا علم ہے، میرے بچے  میرے  بارے ہر معلومات رکھتے ہیں اور میرے ساتھ بیٹھ کر بگ باس سمیت ہر چیز دیکھتے ہیں۔",Entertainment
93,پاکستان میں 2024 کے دوران سائبر خطرات میں 300 فیصد اضافہ,https://urdu.dunyanews.tv/index.php/ur/Technology/849471,اسلام آباد: (حریم جدون) پاکستان میں گزشتہ سالوں کی نسبت 2024 کے دوران سائبر خطرات میں 300 فیصد اضافہ ہوا ہے۔ پاکستان ٹیلی کمیونیکیشن اتھارٹی (پی ٹی اے) سالانہ 21 ہزار سے زائد سکیورٹی خطرات سے نمٹتی ہے جبکہ پاکستان گلوبل سائبر سکیورٹی انڈیکس میں 40 ویں نمبر پر آگیا ہے۔ پاکستان سالانہ 16 ملین سے زائد سائبر حملوں کا سامنا کرتا ہے، گزشتہ سالوں کی نسبت 2024 میں سائبر خطرات میں 300 فیصد اضافہ ہونا ایک تشویشناک امر ہے۔,Technology
94,ٹرمپ کی جیت سے ایلون مسک کی دولت میں اربوں ڈالرز کا اضافہ,https://urdu.dunyanews.tv/index.php/ur/Technology/849093,نیویارک: (دنیا نیوز) امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کی کامیابی سے ٹیسلا اور سپیس ایکس کے سی ای او ایلون مسک کی دولت میں راتوں رات اربوں ڈالرز کا فائدہ ہوا ہے۔ غیر ملکی میڈیا کی رپورٹس کے مطابق گزشتہ روز ڈونلڈ ٹرمپ نے اپنی جیت کا اعلان کرنے کے بعد ایلون مسک کو امریکا کا سٹار قرار دیا تھا، جنہوں نے انتخابی مہم کے دوران  ناصرف انہیں مالی مدد فراہم کی تھی بلکہ ان کے لیے خود انتخابی مہم بھی چلائی تھی۔ میڈیا کی رپورٹس کے مطابق ڈونلڈ ٹرمپ کی کامیابی سے دنیا کے امیر ترین شخصیت ایلون مسک مزید امیر ہو گئے ہیں، ان کی دولت میں صرف ایک دن میں 26.5 ارب ڈالرز (73 کھرب پاکستانی روپے سے زائد) کا اضافہ ہوا ہے۔ ایلون مسک امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کے پُرجوش حامی کے طور پر سامنے آئے، انہوں نے ڈونلڈ ٹرمپ کی انتخابی مہم کے لیے 11 کروڑ 90 لاکھ ڈالرز عطیہ کیے جبکہ سیاسی ریلیوں میں بھی شرکت کی۔,Technology
95,مائیکرو سافٹ کا نوٹ پیڈ میں بھی اے آئی فیچر کے اضافے کا اعلان,https://urdu.dunyanews.tv/index.php/ur/Technology/849323,کیلی فورنیا :(ویب ڈیسک) مائیکرو سافٹ کی 4 دہائیوں پرانی ایپ نوٹ پیڈ میں جنریٹیو آرٹی فیشل انٹیلی جنس (اے آئی) فیچر کا اضافہ کیا جا رہا ہے۔ کمپنی کی جانب سے ایک بلاگ پوسٹ میں اعلان کیا گیا کہ نوٹ پیڈ میں ری رائٹ نامی فیچر کو متعارف کرایا جا رہا ہے، یہ فیچر ٹیکسٹ کو ایڈٹ کرنے کے لیے اے آئی ماڈل کو استعمال کرے گا،ری رائٹ کے ذریعے صارفین اپنے ٹیکسٹ کی لمبائی تبدیل کرسکیں گے یا اس کی شکل بدل سکیں گے۔ خیال رہے کہ ونڈوز آپریٹنگ سسٹم میں نوٹ پیڈ ایپ 1983 سے موجود ہے اور اس کا مقصد صارفین کو سادہ ٹیکسٹ ڈاکومنٹس تیار کرنے میں مدد فراہم کرنا ہے۔ واضح رہے 4 دہائیوں کے دوران اس ایپ میں کچھ زیادہ تبدیلیاں نہیں کی گئیں، مگر جولائی 2024 میں مائیکرو سافٹ نے نوٹ پیڈ ایپ میں اسپیل چیک اور آٹو کریکٹ جیسے فیچرز کا اضافہ کیا گیا تھا۔,Technology
96,نازیبا واٹس ایپ پیغام بھیجنے والے ملزم پر 10 لاکھ روپے جرمانہ عائد,https://urdu.dunyanews.tv/index.php/ur/Technology/849367,اسلام آباد:(ویب ڈیسک) وفاقی محتسب برائے انسداد ہراسیت (فوسپا) نے نازیبا واٹس ایپ پیغام بھیجنے والے ملزم پر 10 لاکھ روپے جرمانہ عائد کردیا۔ ذرائع کے مطابق نازیبا واٹس ایپ پیغام بھیجنے پر وفاقی محتسب برائے انسدادِ ہراسیت فوزیہ وقار کا بڑا حکم سناتے ہوئے ملزم حسن علی خان لغاری کو ہراسانی کا مرتکب قرار دیا اور ملزم پر دس لاکھ روپے ہرجانہ عائد کر دیا۔ ایوانِ صدر نے بھی فوسپا کے فیصلے کی توثیق کر دی، وفاقی محتسب برائے انسدادِ ہراسیت کے حکم کے فیصلے کیخلاف ملزم حسن علی خان لغاری کی اپیل ایوان صدر نے مسترد کردی جس کے بعد وفاقی محتسب کا دس لاکھ روپے جرمانے کا حکم برقرار رکھا گیا ہے۔ خیال رہے ترجمان وفاقی محتسب برائے ہراسیت میں سیدہ گلبدن شاہد نے شکایت درج کروائی تھی، ملزم پر واٹس ایپ پر نازیبا اور نا مناسب پیغامات بھیجنے کا الزام تھا، ملزم نے تمام الزامات کی تردید کی تھی۔ وفاقی محتسب برائے انسدادِ ہراسیت نے ملزم کو خواتین کو کام کی جگہ پر ہراسانی سے تحفظ فراہم کرنے کے قانون کی خلاف ورزی کا مر تکب قرار دیا تھا جس کے فیصلے کے خلاف ملزم نے ایوان صدر سے رجوع کیا تھا تاہم ایوان صدر نے بھی ملزم کی اپیل مسترد کردی ہے۔,Technology
