id,title,link,content,category
712,شفافیت برقرار رکھنے کیلئے امریکی الیکشن میں ووٹوں کی گنتی کیسے کی جاتی ہے؟,https://urdu.arynews.tv/us-election-2024-votes-count-transparency/,امریکا میں الیکشن کی شفافیت کو برقرار رکھنے کے لیے تمام ریاستوں میں الگ الگ ووٹنگ ہوتی ہے اور اس کی گنتی بھی ریاستی حکام کرتے ہیں۔ دنیا کے زیادہ تر ملکوں میں الیکشن کمیشن انتخابات کا انعقاد کرتا اور ووٹوں کی گنتی کا کام بھی کرتا ہے، تاہم سپرپاور امریکا چوں کہ دنیا بھر سے مختلف ہوے اس لیے وہاں الیکشن کا نظام بھی بالکل مختلف طریقے سے سرانجام دیا جاتا ہے، اس نظام میں ہرممکن طریقے سے شفافیت کو یقینی بنانے کی کوشش کی جاتی ہے۔ امریکا میں تقریباً 50 ریاستیں ہیں جہاں الیکشن سے متعلق تمام فیصلے ریاستی سطح پر کیے جاتے ہیں، تمام ریاستیں اپنے طور پر الیکشن کرواتی ہیں اور خود ووڈ گن کر نتائج کا اعلان کرتی ہیں، اس وجہ سے الیکشن میں دھاندلی کی گنجائش کم ہوجاتی ہے۔ الیکشن کے نتائج مرتب کرنے کے سلسلے میں امریکا میں صرف ایک ادارہ کام نہیں کررہا ہوتا جس سے شفافیت کے امکانات بڑھ جاتے ہیں، تاہم کبھی کبھی یہ عمل نتائج کے اعلان میں تاخیر کا سبب بنتا ہے۔ امریکا میں 2000 میں ہونے والے الیکشن کے نتائج آنے میں ایک ماہ سے زیادہ کی تاخیر ہوئی تھی کیوں کہ ریاست فلوریڈا میں ووٹ کئی بار گنے گئے تھے۔ دلچسپ بات یہ ہے کہ آخری امریکی صدارتی الیکشن جو 2020 میں ہوئے اس میں بھی نتائج کے اعلان میں تاخیر ہوئی اور اس میں تین روز لگ گئے جس کی وجہ کئی ریاستوں میں ووٹوں کی گنتی میں تاخیر تھی۔امریکی میڈیا ہی الیکشن میں جتنے یا ہارنے والوں کا اعلان کرتا ہے۔ خیال رہے کہ امریکا کی تمام ریاستوں کے 538 الیکٹورل کالج ووٹ ہیں، کاملا ہیرس اور ڈونلڈ ٹرمپ کو جیتنے کیلئے کم ازکم 270 الیکٹورل ووٹ درکار ہیں، امریکی کی ہر ریاست کی آبادی کے تناسب سے الیکٹورل ووٹ ہوتے ہیں۔ سب سے زیادہ آبادی والی امریکی ریاست کیلیفورنیا کے 54 الیکٹورل ووٹ ہیں، کیلیفورنیا کے 54 الیکٹول ووٹ 39 ملین آبادی کی نمائندگی کرتے ہیں۔ امریکا کی سب سے چھوٹی ریاست وومنگ میں 3 الیکٹورل ووٹ ہیں، ریاست وومنگ کے 3 الیکٹورل ووٹ 6 لاکھ آبادی کی نمائندگی کرتے ہیں۔ ٹیکساس40، پینسلوینیا 19 اور اوہائیو کے 17 الیکٹورل کالج ووٹ ہیں جبکہ ریاست رامنی سوٹا 10، مزوری 10، االاباما 9، لوزیانا 8، نیواڈا 6، ورجینیا 13، واشنگٹن 12 اور وسکونسن کے 10 الیکٹورل کالج ووٹ ہیں۔ اس کے علاوہ فلوریڈا کے 30 اور نیویارک کے 28 الیکٹورل کالج ووٹ ہیں، ریاست الینوائس 19، ناتھ کیرولینا 16، نیوجرسی کے 14، ایروزونا 11، انڈیانا 11 اور میری لینڈ کے 10 الیکٹورل ووٹ ہیں۔,World
713,ایمان خلیف کی ایک اور متنازع میڈیکل رپورٹ منظر عام پر,https://urdu.arynews.tv/iman-khalif-boxer-proven-male-gold-medalist-medical-report/,الجیرین خاتون باکسر ایمان خلیف کی ایک اور میڈیکل رپورٹ لیک ہوگئی ہے جس کی بنیاد پر یہ کہا جارہا ہے کہ وہ مرد ہیں۔ ایمان خلیف کی میڈیکل رپورٹ ایک میڈیا ادارے کی جانب سے لیک  کی گئی ہے جس کی بنیاد پر یہ کہا جارہا ہے کہ 25 سالہ باکسر مرد ہیں، الجیرین باکسر کی میڈیکل رپورٹ لیک ہونے کے بعد سوشل میڈیا پر بھی سامنے آگئی، اس رپورٹ کے بعد صارفین ان سے اولمپک گولڈ میڈل واپس لینے کا مطالبہ کررہے ہیں۔ بعضمیڈیا آؤٹ لیٹ پر لیک ہونے والے رپورٹ سے بہت سے لوگ اور چند ماہرین متفق نہیںاور وہ ایمان خلیف کی میڈیکل رپورٹ کو درست نہیں سمجھتے۔ غیر ملکی میڈیا کے مطابق ایمان خلیف کی جو میڈیکل رپورٹ لیک ہوئی اس میں طبی حوالے دیے گئے ہیں جس سے خاتون کے بائیولوجیکل طور پر مرد ہونے کا پتا چلتا ہے۔ پیرس اولمپک گیمز 2024 میں ایمان خلیف بطور خاتون طلائی تمغہ جیتا تھا اور وہ ایونٹ کے دوران اپنی جسمات کی وجہ سے خبروں کی زینت بنی رہی تھیں ویمن باکسنگ ایونٹ میں اٹلی کی اینجلا کیرنی نے الجیریا کی باکسر ایمان خلیف کے خلاف پہلے راؤنڈ کے صرف 46 سیکنڈز کے بعد ہی لڑنے سے انکار کر دیا تھا، انھوں نے کہا تھا کہ آج تک فائٹ کے دوران اتنا خطرناک مکا نہیں کھایا۔ اطالوی خاتون باکسر اینجلا کیرنی کا مزید کہنا تھا کہ ا الجیرین حریف خاتون باکسر کے معیار پر پورا نہیں اُترتیں، ان کے ساتھ کسی خاتون کا مقابلہ رکھنا ناانصافی ہے۔,World
714,الیکشن کے دن ٹرمپ اور کاملا ہیرس کہاں ہیں؟,https://urdu.arynews.tv/us-election-trump-and-harris/,"امریکا میں آج اگلے چار سال مدت کے لیے صدر کا انتخاب کیا جا رہا ہے جس کے لیے ملک بھر میں پولنگ کا آغاز ہوچکا ہے۔ امریکا کے رجسٹرڈ 24 کروڑ سے زائد ووٹرز آج اپنے ملک کے 47 ویں صدر کے انتخاب کے لیے ووٹ ڈال رہے ہیں۔ کاملا ہیرس اور ڈونلڈ ٹرمپ میں سخت مقابلہ ہے واضح رہے کہ امریکی الیکشن قوانین کے مطابق عام ووٹنگ کے بعد الیکٹورل کالج کے 538 ارکان جیتنے والے کا تعین کرتے ہیں اور 270 الیکٹورل ووٹ حاصل کرنے والا ہی امریکا کا نیا صدر منتخب ہوگا۔ ڈونلڈ ٹرمپ نے انتخابی دن کے ابتدائی گھنٹے مشی گن میں گزارے جہاں انہوں نے گرینڈ ریپڈس میں رات گئے ریلی کا اختتام کیا۔ ریپبلکن امیدوار فلوریڈا میں دن گزارنے کا ارادہ رکھتے ہیں جہاں توقع کی جارہی ہے کہ وہ اپنا ووٹ کاسٹ کریں۔ وہ پہلے کہہ چکے ہیں کہ جلد ووٹ کاسٹ کریں گے۔ ٹرمپ منگل کی رات پام بیچ میں ایک مہم واچ پارٹی کا انعقاد کرنے والے ہیں۔ ڈیموکریٹس امیدوار کاملا ہیریس کا ارادہ ہے کہ وہ واشنگٹن کی ہاورڈ یونیورسٹی میں الیکشن نائٹ پارٹی میں شرکت کریں جو کہ سیاہ فام کے لیے ایک تاریخی یونیورسٹی ہے جہاں انہوں نے 1986 میں معاشیات اور سیاسیات میں ڈگری حاصل کی۔ ہاورڈ کے علاوہ، ان کے پاس الیکشن کے دن کے لیے کوئی عوامی شیڈول نہیں ہے۔ ہیریس نے اتوار کے روز کہا کہ انہوں نے اپنا میل ان بیلٹ ""ابھی پُر” کیا ہے۔",World
715,امریکی صدارتی الیکشن: نتیجہ برابر رہا تو صدر کون بنے گا؟,https://urdu.arynews.tv/us-presidential-election-if-the-result-is-a-tie-who-will-become-the-president/,امریکا میں آج اگلے چار سال مدت کے لیے صدر کا انتخاب کیا جا رہا ہے جس کے لیے ملک بھر میں پولنگ کا آغاز ہوچکا ہے۔ امریکا کے رجسٹرڈ 24 کروڑ سے زائد ووٹرز آج اپنے ملک کے 47 ویں صدر کے انتخاب کے لیے ووٹ ڈال رہے ہیں۔ کاملا ہیرس اور ڈونلڈ ٹرمپ میں سخت مقابلہ ہے واضح رہے کہ امریکی الیکشن قوانین کے مطابق عام ووٹنگ کے بعد الیکٹورل کالج کے 538 ارکان جیتنے والے کا تعین کرتے ہیں اور 270 الیکٹورل ووٹ حاصل کرنے والا ہی امریکا کا نیا صدر منتخب ہوگا۔ تاہم اگر الیکشن میں دونوں امیدوار یکساں 269 الیکٹورل ووٹ حاصل کر کے برابری پوزیشن میں آ جاتے ہیں تو پھر صدر کے منصب پر کون فائز اور وائٹ ہاؤس کا مکین کون ہوگا؟ امریکا کے صدارتی الیکشن کی 237 سالہ تاریخ میں یہ صورتحال 224 سال 1800 میں پہلی اور آخری بار پیش آئی تھی جب تھامس جیفرسن اور آرون بور کے درمیان انتخابات میں برابری کا نتیجہ دیکھنے میں آیا۔ اس کے بعد امریکی آئین اس صورتحال سے نمٹنے کا حل تلاش کر کے اس کو قانون بنا دیا گیا ہے۔ امریکی آئین کے مطابق اگر صدارت کے امیدوار مساوی الیکٹرول ووٹ حاصل کرتے ہیں تو پھر صدر کے انتخاب کو ایوان نمائندگان منتقل کیا جاتا ہے جہاں کسی ایک امیدوار کے لیے ووٹنگ ہوتی ہے۔ اس قانون کے تحت ہر ریاست کا صرف ایک ووٹ ہوتا ہے۔ اگر آج کے الیکشن میں یہ صورتحال پیدا ہوتی ہے تو پھر ہر ریاست کو ڈونلڈ ٹرمپ یا کملا ہیرس میں سے کسی ایک ہی امیدوار کو ووٹ دینا ہو گا۔ تاہم نائب صدر کی ووٹنگ سینیٹ کے ذریعے ہوتی ہے اور صدر کے انتخاب کے برخلاف ہر رکن کو ووٹ دینا ہوتا ہے۔ وائٹ ہاؤس یا جیل؟ ٹرمپ کے مستقبل کا دارومدار آج کے الیکشن پر,World
716,وائٹ ہاؤس یا جیل؟ ٹرمپ کے مستقبل کا دارومدار آج کے الیکشن پر,https://urdu.arynews.tv/us-presidential-election-white-house-or-jail-trumps-future-depends-on-todays-election/,ٹرمپ جیل جائیں گے یا وائٹ ہاؤس کے مکین ہوں گے اس کا دارومدار آج امریکا میں ہونے والے صدارتی الیکشن کے نتائج پر منحصر ہو سکتا ہے۔ آج امریکا میں 47 ویں صدر کے لیے پولنگ شروع ہوچکی ہے۔ ڈیموکریٹ کی جانب سے کاملا ہیرس جب کہ ری پبلیکن کی جانب سے ڈونلڈ ٹرمپ امیدوار ہیں اور دونوں کے درمیان مبصرین کانٹے کے مقابلے کی توقع کر رہے ہیں۔ ٹرمپ ایسے وقت میں صدارتی الیکشن لڑ رہے ہیں جب انہیں قانونی محاذ پر بھی مقابلے کا سامنا ہے اور وہ کئی مقدمات کا سامنا کر رہے ہیں۔ غیر ملکی میڈیا نے اپنی رپورٹ میں کہا ہے کہ اگر سابق امریکی صدر ڈونلڈ ٹرمپ مسلم عرب ووٹرز اور ہسپانوی ووٹرز کو کسی طرح منانے میں کامیاب ہوجاتے ہیں اور یہ الیکشن جیت جاتے ہیں تو وائٹ ہاؤس کے نئے مکین ہوں گے۔ جب کہ صورت حال اس کے برعکس نکلی اور ٹرمپ کو گزشتہ الیکشن کی طرح اس بار بھی شکست ہوئی تو انہیں اُن کیسز کا سامنا کرنا پڑے گا جس پر عدالت نے صدارتی الیکشن کے باعث استثنیٰ دے رکھا ہے۔ ڈونلڈ ٹرمپ کے سر پر اس وقت جس مقدمے میں ممکنہ سزا کی تلوار لٹک رہی ہے وہ ہش منی کیس ہے جس میں انہیں رواں سال مئی 2024 میں سزا سنائی جانی تھی، تاہم اسے 18 ستمبر تک کے لیے موخر کر دیا گیا تھا۔ بعد ازاں امریکی عدالت نے صدارتی الیکشن کے باعث اس سزا کو سنانے کے لیے 26 نومبر کی تاریخ مقرر کی ہے۔ یاد رہے کہ 2016 کے انتخابات سے قبل ڈونلڈ ٹرمپ نے فحش فلموں کی اداکارہ اسٹارمی ڈینئلز کو 30 ہزار ڈالرز کی ادائیگی کی تھی جس کو چھپانے کی کوشش میں جعلی ریکارڈ مرتب کرنے کے 34 سنگین جرائم میں سابق صدر کو قصوروار قرار دیا گیا تھا۔ اس کے علاوہ انہیں 2020 کے الیکشن میں بائیڈن کی جیت اور اپنی شکست کے بعد اشتعال انگیز تقریر کرکے کیپیٹل ہل پر حملے کے لیے حامیوں کو اکسانے اور انتخابات میں مداخلت و دھاندلی کے مقدمے کا بھی سامنا ہے۔,World
717,امریکی، پاکستانی و بھارتی صدور کو کتنی تنخواہ ملتی ہے؟,https://urdu.arynews.tv/how-much-salary-do-american-pakistani-and-indian-presidents-get/,امریکا میں صدر کے چناؤ کے لیے انتخابی دنگل سج گیا ہے ہم یہاں آپ کو امریکا، پاکستان اور بھارت کے صدور کی تنخواہوں کو موازنہ پیش کریں گے۔ امریکا میں 47 ویں صدر کے لیے آج پولنگ ہو رہی ہے۔ اگلے چار سال کے لیے وائٹ ہاؤس میں کاملا ہیرس براجمان ہوں یا ڈونلڈ ٹرمپ۔ انہیں کیا فوائد ملیں گے آج آپ اس سے بھی آگاہ ہوں گے۔ غیر ملکی میڈیا کے مطابق امریکی صدر کی موجودہ سالانہ تنخواہ 4 لاکھ ڈالرز (لگ بھگ ساڑھے 12 کروڑ پاکستانی روپے) ہے۔ یہ تنخواہ امریکی کانگریس نے 2001 میں مقرر کی تھی اور 23 سال سے اس میں کوئی تبدیلی نہیں ہوئی ہے۔ 2001 سے قبل تین دہائیوں تک امریکی صدر کی سالانہ تنخواہ 2 لاکھ ڈالرز مقرر تھی۔ رپورٹ کے مطابق سالانہ تنخواہ کے علاوہ امریکی صدر کو ملنے والی اضافی مرعات میں 50 ہزار ڈالرز اخراجات کی مد میں، 19 ہزار ڈالرز تفریح کے لیے اور ایک لاکھ ڈالرز سفر کے لیے ملتے ہیں، سفر کے لیے ملنے والی رقم پر ٹیکس عائد نہیں ہوتا۔ یہاں قارئین یہ اہم بات بھی جان لیں کہ عہدہ چھوڑتے وقت اگر امریکی صدر نے ان مرعات میں کچھ خرچ نہ کیا ہو، یا ملنے والی مراعات میں سے کچھ رقم باقی رہ گئی ہو، تو وہ امریکی صدر کی ملکیت نہیں ہوتی بلکہ اس رقم کو ملکی خزانے میں جمع کرانا پڑتا ہے۔ عہدہ چھوڑنے کے بعد امریکی صدر وفاقی پے رول پر رہتا ہے اور سابق صدور کے ایکٹ کے مطابق کابینہ سیکریٹری کے مساوی پنشن وصول کرتا ہے جو سالانہ 2 لاکھ 30 ہزار ڈالر بنتی ہے۔ صدرِ پاکستان کی تنخواہ پریذیڈنٹ سیلری، الاؤنسز اینڈ پریویلجز ایکٹ 1975 کے تحت دی جاتی ہے جس میں 2018 میں ایک ترمیم کی گئی تھی۔ اس ترمیم کے مطابق اب صدر کی تنخواہ میں اضافہ کابینہ کے ایک نوٹیفکیشن کے ذریعے ایکٹ کے شیڈول فور میں کیا جاتا ہے اور یہ کہ صدر کی تنخواہ، چیف جسٹس آف پاکستان کی تنخواہ سے علامتی طور پر ایک روپیہ زیادہ ہوتی ہے۔ صدرِ پاکستان کی موجودہ ماہانہ تنخواہ 8 لاکھ 46 ہزار 550 روپے (سالانہ ایک کروڑ سے کچھ زیادہ) ہے۔ واضح رہے کہ موجودہ صدر مملکت آصف علی زرداری جو دوسری بار پاکستان کے صدر بنے ہیں انہوں نے منصب سنبھالتے ہی تنخواہ نہ لینے کا اعلان کیا تھا۔ بھارتی صدر کی ماہانہ تنخواہ بشمول اضافی مراعات 5 لاکھ بھارتی روپے ہے جو پاکستان کی موجودہ کرنسی مالیت کے مطابق 16 لاکھ 25 ہزار پاکستانی روپے کے مساوی ہے اور یہ بھارت میں تمام سرکاری عہدوں میں بشمول وزیراعظم سب سے زیادہ تنخواہ ہے۔,World
718,نویں جماعت کے طالب علم کی اسکول میں پر اسرار موت,https://urdu.arynews.tv/telangana-nirmal-city-school-student-dies/,بھارت کے تلنگانہ کے نرمل شہر کے مہاتما جیوتی باپولے اسکول میں ایک دل دہلا دینے والا حادثہ رونما ہوا، نویں جماعت کا طالب علم فیاض حسین عرف ایان مشتبہ طور پر مردہ پایا گیا۔ بھارتی میڈیارپورٹسکے مطابق اسکول انتظامیہ کا اس حوالے سے کہنا ہے کہ ایان ہر روز کی طرح فٹ بال کھیلنے میں مصروف تھا، کہ اچانک اس کی طبیعت خراب ہونے لگی، اسکول کے اسٹاف نے نوٹس کیا تو اسے فوری طور پر اسپتال لے گئے۔ اسپتال جانے کے دوران راستے میں اس کی حالت مزید بگڑنے لگی، اسپتال میں پہنچے تو ڈاکٹروں نے اس کی موت کی تصدیق کردی۔ عمران اللہ خان، رفیع احمد قریشی اور یکتا ویلفیئر سوسائٹی نے اس افسوسناک حادثے کے خلاف شدید احتجاج کیا اور ایان کی موت کے لئے اسکول انتظامیہ کو ذمہ دار قرار دیا۔ رپورٹس کے مطابق اسکول کے اساتذہ کا کہنا تھا کہ یہ ہمارے اور دیگر طلبہ کے لئے ناقابل یقین اور دل کو چھو لینے والا لمحہ تھا کیونکہ نویں جماعت کا طالب فیاض حسین ایک خوش مزاج اور محنتی بچہ تھا، اسی کی موت سے سب کو تکلیف پہنچی ہے۔,World
719,بیوی کی بات نہ مان کر شوہر کروڑ پتی بن گیا!,https://urdu.arynews.tv/by-disobeying-his-wife-the-husband-became-a-millionaire/,مشہور کہاوت ہے کہ ہر کامیاب مرد کے پیچھے عورت کا ہاتھ ہوتا ہے لیکن ایک شخص تو اپنی بیوی کی بات نہ مان کر کروڑ پتی بن بیٹھا۔ یہ دلچسپ واقعہ کچھ یوں ہے کہ گھر سے دفتر کے لیے جانے والے شخص کو اس کی بیوی کا راستے میں فون آیا مگر مذکورہ شخص نے اس کی بات نہ مانی جو نوجوان کے کروڑ پتی بننے کی وجہ بن گئی۔ غیر ملکی میڈیا کے مطابق یہ واقعہ امریکا میں ہوا ہے جہاں ایک شخص ملازمت کے لیے گھر سے نکلا تو لنچ باکس ساتھ لینا ہی بھول گیا۔ اس کا علم ہونے پر مذکورہ شخص کی بیوی نے شوہر کو راستے میں فون کر کے واپس گھر آنے اور لنچ باکس لے جانے کا کہا۔ تاہم شوہر نے بیوی کے کہے پر عمل کرنے اور واپس گھر جانے کے بجائے قریب ہی ایک گروسری اسٹور میں چلا گیا تاکہ دفتر میں کھانے کے لیے کچھ خرید کر ساتھ لے جا سکے۔ اس شخص نے کھانے کے ساتھ ملیئیئر باکس بھی خرید لیا اور جب اس کو اسکریچ کیا تو وہ 3 ملین ڈالر (لگ بھگ 84 کروڑ روپے پاکستانی) جیت چکا تھا۔ لاٹری جیتنے پر اس کی کیفیت نا قابل یقین ملنے والی خوشی کی طرح تھی۔ خوش نصیب نوجواب کا کہنا تھا کہ اسٹور سے نکلنے سے قبل ٹکٹ اسکین کیا تو اس پر لکھا تھا ’’لاٹری ونر‘‘۔ اس کا کہنا تھا کہ مجھے پہلے تو یقین نہیں آیا لیکن جب میں نے تمام صفر دیکھے تو خوشی سنبھالی نہ گئی اور فوری طور پر بیوی کو فون کرکے یہ خوشخبری سنائی۔ نوجوان نے بتایا کہ میں اکثر اپنی بیوی سے مذاق کرتا رہتا ہوں اس لیے اسے فوری طور پر میری بات کا یقین نہیں آیا لیکن بالآخر میں اسے یقین دلانے میں کامیاب ہوگیا۔,World
720,کھیلتے ہوئے کار کے دروازے لاک، 4 بچے دم گھٹنے سے ہلاک,https://urdu.arynews.tv/car-doors-locked-while-playing-4-children-died-of-suffocation/,کھیل ہی کھیل میں کار کے دروازے ایسے لاک ہوئے کہ چار بچوں کی زندگی کا دروازہ ہی بند ہوگیا جو دم گھٹنے سے چل بسے۔ یہ افسوسناک واقعہ بھارتی ریاست گجرات کے ضلع امریلی میں ایک المناک حادثہ پیش آیا۔ جہاں چار بچے ایک کار کے اندر کھیل رہے تھے لیکن انہیں معلوم نہ تھا کہ یہ کار ان کی قبر بن جائے گی۔ بھارتی میڈیا کے مطابق بچوں کے والدین کھیتوں میں کام پر گئے ہوئے تھے اور کھیت کا مالک اپنی کار ان کے گھر کے باہر کھڑی کر کے چلا گیا تھا۔ معصوم بچوں نے اس کو کھڑا دیکھ کر اس کے اندر ہی کھیلنا شروع کر دیا اور نا سمجھی میں دروازے لاک کر بیٹھے۔ قریب کوئی موجود نہ ہونے کے باعث بچے کئی گھنٹے کار کے اندر ہی بند رہے جس کے باعث دم گھٹنے سے ان کی موت واقع ہوگئی۔ شام میں جب بدقسمت والدین جب واپس لوٹے تو ان پر بچوں کی لاشیں دیکھ کر قیامت ٹوٹ پڑی۔ پولیس کا کہنا ہے کہ متوفی بچوں کے ماں باپ کسان ہیں جو اپنے بچوں کو صبح گھر میں چھوڑ کر بھرت مندانی کے فارم پر کام کے لیے گئے تھے۔ اس دوران بچے قریب کھڑی فارم مالک کی گاڑی میں داخل ہو گئے اور کھیلنے لگے۔ کھیل کے دوران گاڑی لاک ہو گئی، جس سے وہ اندر ہی پھنس گئے اور دم گھٹنے سے ان کی موت واقع ہوگئی۔ پولیس عہدیدار کے مطابق، جاں بحق بچوں کی عمریں 2 سے 7 سال کے درمیان تھیں۔ امریلی تعلقہ پولیس اسٹیشن میں حادثاتی موت کا مقدمہ درج کر لیا گیا ہے اور واقعے کی مزید تحقیقات جاری ہیں۔,World
721,اسرائیل ہمارے ارادے کو نہ آزمائے، ایران کا واضح پیغام,https://urdu.arynews.tv/irani-fm-abbas-araghchi-warn-israel/,ایرانی وزیر خارجہ عباس عراقچی نے اسرائیل کو واضح پیغام دیتے ہوئے کہا ہے کہ ان کا ملک اپنا پیغام پہلے بھی کئی بار دہرا چکا ہے اور دوسرے فریق سے مطالبہ کر چکا ہے کہ وہ ایران کے ارادے کو نہ آزمائے اور اس کی صلاحیتوں کو کم نہ سمجھے۔ بین الاقوامی خبر رساں ادارے IRNA کیرپورٹکے مطابق ایرانی وزیر خارجہ عباس عراقچی نے یہ بات پاکستانی دار الحکومت اسلام آباد پہنچنے کے بعد ایک بیان میں کہی۔ ایرانی وزیر خارجہ عباس عراقچی کا کہنا تھا کہ ایران ماضی میں امتحانوں میں کامیاب رہا ہے اور اگر کسی نے اس کو آزمایا تو وہ نتائج بھگت لے گا۔ انھوں نے واضح کیا کہ ایران کی صلاحتیں درآمد شدہ نہیں ہیں جو چند میزائلوں سے ختم ہوجائیں۔ ایرانی وزیر خارجہ آج پاکستانی ہم منصب محمد اسحاق ڈار سے ملاقات کریں گے۔ اسی طرح ان دونوں شخصیات کی قیادت میں ایران اور پاکستان کے وفدوں کا اجلاس منعقد کیا جائے گا۔ یاد رہے کہ گذشتہ ماہ 26 اکتوبر کو اسرائیل نے امریکا کی حمایت سے ایران کے 3 صوبوں میں فضائی حملہ کیا تھا۔ اس دوران میزائلوں کی تیاری اور داغے جانے کے مقامات کے علاوہ فضائی دفاعی نظام (S-300) کو بھی ٹارگٹ کیا گیا تھا۔ ایرانی صدر مسعود پزشکیان نے اتوار کے روز کہا تھا کہ ان کا ملک اسرائیلی حملے کو بنا جواب دیے نہیں چھوڑ سکتا۔ تاہم ان کا کہنا تھا کہ ایران ابھی تک جوابی کارروائی کے طریقہ کار غور کر رہا ہے۔ پزشکیان کے مطابق ”غزہ اور لبنان میں فائر بندی کی صورت میں ہمارے جواب کی نوعیت اور شدت تبدیل ہو سکتی ہے”۔,World
722,آج امریکا میں آئین سے لفظ ’احمق‘ ہٹانے کیلیے بھی ووٹنگ ہوگی,https://urdu.arynews.tv/us-presidential-election-2024-vote-for-remove-word-idiot/,آج امریکا میں 47 ویں صدر کا الیکشن ہو رہا ہے لیکن ایک ریاست میں اس کے ساتھ آئین سے لفظ احمق ہٹانے پر بھی ووٹنگ کی جا رہی ہے۔ دنیا کے سب سے طاقتور ملک امریکا کے سربراہ کے انتخاب کے لیے آج ملک بھر میں ووٹ ڈالے جا رہے ہیں اور 24 کروڑ سے زائد ووٹرز اپنا حق رائے دہی استعمال کر رہے ہیں لیکن ایک ریاست ایسی بھی ہے جہاں صدارتی الیکشن کے ساتھ آئین سے لفظ ’’احمق‘‘ کو ہٹانے کے لیے بھی ووٹنگ ہوگی۔ غیر ملکی میڈیا کے مطابق یہ ریاست کینٹکی ہے جہاں کے عوام اپنے ریاستی آئین میں دہائیوں سے درج لفظ ’’احمق‘‘ کو ہٹانے کے لیے ووٹ دیں گے۔ ریاستی آئین میں احمق لفظ کی تبدیلی کے حامیوں کا کہنا ہے کہ یہ لفظ پرانا اور توہین آمیز ہے۔ ریاستی آئین میں تبدیلی کے لیے تین چوتھائی اکثریت سے عوامی ووٹ ضروری ہے۔ واضح رہے کہ امریکا میں مرکزی آئین کے علاوہ اس کی 50 ریاستوں کے اپنے اپنے ریاستی آئین بھی ہیں جس کے ذریعے وہ اپنی ریاستوں کو نظم ونسق چلاتے ہیں۔ امریکی صدارتی الیکشن: کاملا ہیرس اور ڈونلڈ ٹرمپ کے بارے میں کیا آپ یہ جانتے ہیں؟,World
