,Article ID,Titles,Links,Contents,Gold Labels
1421,1422,پی سی بی  سلمان نصیر سی ای او پی ایس ایل اور سمیر احمد چیف آپریٹنگ آفیسر تعینات,https://www.express.pk/story/2732294/salman-naseer-ceo-psl-aur-sameer-ahmed-chief-operation-officer-pcb-muqarrer,پاکستان کرکٹ بورڈ چیف آپریٹنگ آفیسر سلمان نصیر کو چیف ایگزیکٹو آفیسر پاکستان سپر لیگ مقرر کردیا گیا جب ان جگہ بیورو کریٹ سمیر احمد سید کو پاکستان کرکٹ بورڈ کا نیا چیف آپریٹنگ آفیسر تعینات کردیا گیا ہے۔ ذرائع مطابق نیشنل کرکٹ اکیڈمی میں پی سی بی سربراہ محسن نقوی صدارت میں ہونے بورڈ آف گورنرز اجلاس میں سلمان نصیر سمیر احمد سید تقرر وتبادلے منظوری ہے۔ اجلاس میں پاکستان کرکٹ ٹیم کارکردگی اطمینان کا اظہار کرنے ساتھ مستقبل لائحہ عمل مشاورت بھی گئی۔ اجلاس میں بورڈ آف گورنرز رکن سجاد کھوکھر، تنویر پانہزائی، طارق سرور، سابق ٹیسٹ کرکٹر ظہیر عباس سمیت دیگر اراکین نے شرکت کی۔بی او جی چند اراکین نے ورچوئل حصہ لیا۔ ,Sports
1422,1423,اگر آسٹریلیا سے شکست ہوئی تو بھارتی بورڈ نے منجمنٹ میں تبدیلیوں کا اشارہ دیدیا,https://www.express.pk/story/2732285/if-defeated-by-australia-bcci-signaled-changes-in-management,بارڈ گواسکر ٹرافی میں بھارتی ٹیم کو اگر آسٹریلیا کیخلاف شکست کا منہ دیکھنا پڑا ٹیم مینجمنٹ میں بڑی تبدیلیاں کرنے غور شروع کردیا گیا۔ میڈیا رپورٹس مطابق کیویز ہاتھوں روہت الیون کو ہوم گراؤنڈ تاریخی کلین سوئپ بعد شدید تنقید کا سامنا جبکہ بورڈ اعلیٰ عہدیداروں نے آسٹریلیا روانگی سے قبل کپتان، ہیڈکوچ سلیکٹرز کو طلب کرکے  گھنٹے طویل میٹنگ کی، جس میں کیویز کیخلاف ہوم گراؤنڈ کلین سوئپ سے متعلق سوالات گئے۔ رپورٹس میں کہا گیا اگر آسٹریلیا ہاتھوں بھارتی ٹیم کو ٹیسٹ سیریز میں شکست ٹیم مستقبل میں ٹیسٹ وائٹ بال فارمیٹس کوچز تعینات جائیں گے۔ مزید پڑھیںکلین سوئپ شکست؛ بھارتی ہیڈکوچ، سلیکٹرز، کپتان سوالات بوچھاڑ ابھی سابق کرکٹر گوتم گمبھیر تینوں فارمیٹس میں ٹیم انڈیا ہیڈ کوچ ذمہ داریاں نبھا جنہیں راہول ڈریوڈ بعد عہدہ سونپا گیا تھا تاہم انکی نگرانی میں بھارت کو سری لنکا سے ون ڈے جبکہ کیویز سے ہوم گراؤنڈ شکستوں کو منہ دیکھنا پڑا ہے۔ انگلینڈ پاکستان ماضی میں ٹیسٹ وائٹ بال فارمیٹ کوچز ساتھ کام کرچکے لیکن بھارتی ٹیم کیساتھ تجربہ ہوگا۔ ,Sports
1423,1424,پاکستان کے طیب اکرام  سالہ مدت کیلیے انٹرنیشنل ہاکی فیڈریشن کے صدر منتخب,https://www.express.pk/story/2732282/tayyab-ikram-was-elected-president-of-ihf-for-8-years,پاکستان طیب اکرام انٹرنیشنل ہاکی فیڈریشن آئی ایچ ایف  سالہ مدت صدر منتخب ہوگئے۔ فیڈریشن جانب سے طیب اکرام صدر بننے کا باضابطہ اعلان کردیا گیا، انکی صدارت  سالہ مدت کو بڑھا کر  سال منظوری ہے۔ طیب اکرام بلامقابلہ صدر ایف ایچ منتخب ہونے کا اعلان مسقط عمان میں ایف ایچ کانگریس اجلاس میں کیا گیا۔ طیب اکرام کا تعلق لاہور سے ہے، وہ  صدر انٹرنیشنل ہاکی فیڈریشن ذمہ داریاں نبھائیں گے۔ مزید پڑھیںہاکی پلئیر سفیان خان نے اپنا ایوارڈ پاکستان نام کردیا نریندر بٹرا مستعفی ہونے طیب اکرام  برس سے صدر فرائض نبھارہے تھے، اب مدت ختم ہونے دوبارہ ایف ائی ایچ انتخابات ہوئے، جس میں طیب اکرام مقابلے میں امیدوار سامنے نہیں آیا تھا۔ طیب اکرام کا کہنا ہاکی ورلڈ صدارت بہت بڑا اعزاز ہے، پہلے سے زیادہ خدمت کرنے کا موقع ملا ہے، ہاکی ترقی لیے جو بھی ممکن ہوسکا، وہ کرنے کوشش کروںگا۔ ,Sports
1424,1425,ہاکی پلئیر سفیان خان نے اپنا ایوارڈ پاکستان کے نام کردیا,https://www.express.pk/story/2732278/hockey-player-sufyan-khan-named-his-award-for-pakistan,انٹرنیشنل ہاکی رائزنگ اسٹار کیٹیگری میں ایوارڈ جیتنے سفیان خان نے اپنا ایوارڈ پاکستان نام کردیا۔ گزشتہ روز سالانہ ایوارڈ گالا تقریب میں سفیان خان کو رائزنگ اسٹار کیٹیگری میں ایوارڈ سے نوازا گیا تھا، ایوارڈ جیتنے بعد انہوں نے کہا پاکستان ہاکی میں نمایاں مقام رکھتا ہے، اولمپکس، ورلڈکپ سمیت بے شمار انرنیشنل ایونٹس میں پاکستان نے فتوحات پاکر اپنی برتری ثابت ہے، اب بھی پاکستان ہاکی ختم نہیں ہوئی۔ سفیان خان نے کہا لڑکوں میں ٹیلنٹ ہے، خواہش بار پاکستان دنیا میں پہلے جیسا مقام پائے، ملک نیک نامی لیے جو بھی ممکن ہوسکا کرنے کو تیار ہوں۔ مزید پڑھیںآئی ایچ ایف، رائزنگ اسٹار ایوارڈ پاکستان سفیان خان نام انہوں نے کہا ایوارڈ پاکر بہت خوش ہوں، اس اپنے تمام کوچز، ساتھی کھلاڑیوں، دوستوں فیملی کا بہت شکر گزار ہوں۔ سفیان خان نے مزید کہا انٹرنیشنل ہاکی فیڈریشن ایوارڈ سے بہت حوصلہ افزائی مزید آگے بڑھنے کا جذبہ پیدا ہے۔ ,Sports
1425,1426,ناسازی طبیعت کے باعث محمد آصف کوارٹر فائنل میں ہمت ہار گئے,https://www.express.pk/story/2732275/nasazi-tbiaat-k-baaath-mhmd-aasf-koarr-faenl-mi-mt-ar-ge,تیسری مرتبہ عالمی امیچر اسنوکر چیمپئین بننے پاکستان محمد آصف ناسازی طبیعت سبب ماسٹرز عالمی ایونٹ میں اپنی پیش قدمی جاری نہ سکے کوارٹر فائنل میں ہمت ہار گئے۔ موصولہ اطلاعات مطابق قطر شہر دوحا میں جاری بی ایس ایف ماسٹرز عالمی اسنوکر چیمپئین شپ میں  سالہ محمد آصف کو ویلز کھلاڑی فلپ ولیمز نے شکست سے دوچار کیا۔ بخار حالت میں اپنے مد مقابل کیوئسٹ کو سخت جدوجہد بعد ـ سے ہرانے محمد آصف سیمی فائنل لیے ہونے مقابلے میں اپنی گرفت برقرار نہ سکے ایونٹ سے باہر ہوگئے۔ بی ایس ایف عالمی اسنوکر چیمپئین شپ گولڈ میڈلسٹ محمد آصف اپنے تینوں میچ جیت کر ناقابل تسخیر تھے۔ ,Sports
1426,1427,چیمپئینز ٹرافی؛ بھارتی ٹیم پاکستان نہیں جارہی ہے، وکرانت گپتا کا انکشاف,https://www.express.pk/story/2732270/chimpeinz-rafi-barti-im-pakstan-ni-jari-okrant-gpta-ka-ankshaf,بھارتی اسپورٹس صحافی وکرانت گُپتا کا کہنا انڈین میڈیا ذریعے خبر دینے کا مقصد تھا پاکستان کو ذہنی تیار کردیا گیا بھارتی ٹیم پاکستان نہیں جارہی ہے۔ نجی ٹی وی چینل سے گفتگو بھارت نامور اسپورٹس صحافی وکرانت گپتا نے کہا پاکستان بھارت درمیان میڈیا ذریعے لڑائی لڑی جارہی تھی۔اگر سمجھ آج منع کیا گیا وہ غلط ہے، کسی بھی اسٹیج ایسا نہیں لگتا تھا انڈیا جائے گا بات بی سی سی آئی ہاتھ میں نہیں تھی۔ انہوں نے کہا آئی سی سی ٹورنامنٹ جس ملک میں ہوتا وہا ں سب جاتے مگر بھارت پاکستان حالات مختلف ۔شاید آفیشلی آگاہ نہیں کیا گیا ایسا نہیں پاکستان کرکٹ بورڈ کوآفیشلی آج آگاہ کیا گیا ہے۔ مزید پڑھیںچیمپئنز ٹرافی کیلیے بھارتی ٹیم پاکستان نہیں جائیگی، انڈین میڈیا کا دعویٰ اس موقع سابق کپتان راشد لطیف نے کہا پاکستان میں اگر سیکورٹی کا بہانہ بنائیں ٹھوس حقائق نہیں ہیں، اگر آسٹریلیا، نیوزی لینڈ، جنوبی افریقہ انگلینڈ پاکستان کھیلنے آرہی انہیں ایسا کچھ ثبوت دینا پڑے گا جس سے ایونٹ ہائبرڈ یا پاکستان سے باہر۔ مزید پڑھیںچیمپئینز ٹرافی؛ آئی سی سی نے بھارت کو ڈیڈ لائن دیدی دوسری جانب چیمپئینز ٹرافی سے متعلق گزشتہ روز میڈیا خبریں سامنے آئیں بھارتی کرکٹ ٹیم ایونٹ بھارت نہیں آئے جبکہ میچز نیوٹرل وینیو کھیلنے کو تیار ہے۔ مزید پڑھیںبھارت نے اپنی ٹیم بھیجنے سے انکار کیا ہم سے بھی امید نہ رکھے، چیئرمین پی سی بی دوسری جانب پاکستان کرکٹ بورڈ پی سی بی چیئرمین محسن نقوی نے قذافی اسٹیڈیم لاہور دورے موقع میڈیا سے گفتگو کہا بھارتی کرکٹ بورڈ نے تحریری آگاہ نہیں کیا۔ محسن نقوی کا بھی کہنا تھا بھارتی کرکٹ بورڈ کا خط نہیں ملا، اگر نہ آنے کا تحریری بتایا گیا حکومت پاس جاؤں گا، ہم چیمپئنز ٹرافی اپنی تیاریاں جاری رکھیں گے۔ ,Sports
1427,1428,انڈر ایشیاکپ، دورہ یو اے ای کیلئے پاکستان کے اسکواڈ کا اعلان,https://www.express.pk/story/2732264/pakistan-squad-announced-for-u-19-asia-cup-tour-of-uae,پاکستان کرکٹ بورڈ پی سی بی نے  نومبر سے  دسمبر متحدہ عرب امارات میں ہونیوالے  اوورز سہ فریقی سیریز انڈر ایشیاکپ اسکواڈ کا اعلان کردیا۔  نومبر سے شروع ہونے ایشیاکپ  کھلاڑیوں مشتمل اسکواڈ کا اعلان ہوگیا، پاکستان ٹیم قیادت فرائض سعد بیگ کو سونپے ہیں۔ انکے علاوہ سعد، علی رضا، ہارون ارشد، محمد ریاض اللہ، نوید احمد خان شاہ زیب خان سمیت  کھلاڑیوں نے جنوبی افریقہ میں ہونے سی سی انڈر ورلڈکپ  میں پاکستان نمائندگی جبکہ طیب عارف دوسرے کھلاڑی جو پاکستان انڈر  لیے کھیل ہیں۔ مزید پڑھیںانڈر  ورلڈکپ بہترین پلیئر دوڑ میں عبید شاہ بھی شامل قومی سلیکشن کمیٹی نے  کھلاڑیوں میں سے  رکنی اسکواڈ کو منتخب کرنے ٹرائلز سلیکشن میچز کا انعقاد کیا تھا۔ سعد بیگ قیادت میں ٹیم  اوورز سہ فریقی سیریز میں شرکت متحدہ عرب امارات پہنچ ہے، جہاں وہ  نومبر کو افتتاحی میچ میں میزبان متحدہ عرب امارات کا مقابلہ گی۔ ٹورنامنٹ ڈبل لیگ فارمیٹ کھیلا جائے گا جس کا فائنل  نومبر کو کھیلا جائے گا۔ انڈر ایشیاکپ میں پاکستان کو اے میں رکھا گیا ہے، جہاں قومی ٹیم ٹورنامنٹ اپنے پہلے میچ میں  نومبر کو بھارت سے مقابلہ گی، چار دسمبر کو اس کا مقابلہ متحدہ عرب امارات جاپان سے ہوگا۔ سیمی فائنلز چھ دسمبر کو فائنل دسمبر کو ہوگا۔ پاکستان کا اسکواڈ کپتان سعد بیگ، عبدالسبحان، علی رضا، فہم الحق، فرحان یوسف، ہارون ارشد، حسن خان، محمد احمد، محمد حذیفہ، محمد ریاض اللہ، نوید احمد خان، شاہ زیب خان، طیب عارف، عمر زیب عثمان خان شامل ہیں۔ ,Sports
1428,1429,پاکستان نے  وکٹوں سے ہراکر کینگروز کا  سال پُرانا بھرم توڑا,https://www.express.pk/story/2732258/pakistan-broke-the-32-year-old-illusion-of-australia,دوسرے ون ڈے میچ میں آسٹریلیا کو پاکستان خلاف ہوم گراؤنڈ  سال بعد  وکٹوں تاریخی ہزیمت کا منہ دیکھنا پڑا۔ ایڈیلیڈ میں کھیلے دوسرے ون ڈے میچ میں پاکستان نے آسٹریلیا کو یکطرفہ مقابلے بعد  وکٹوں سے شکست دیکر تاریخ جیت درج کی، پاکستان نے اس گراؤنڈ  سال بعد میچ جیتا۔ میچ حارث رؤف  وکٹیں اوپنر صائم ایوب  رنز جارحانہ اننگز نے گرین شرٹس جیت میں اہم کردار ادا کیا تھا۔ مزید پڑھیںرضوان الیون نے  سال پرانی تاریخ بدل ڈالی تین میچز سیریز  سے برابر ہے، قومی ٹیم نے آخری مرتبہ سال  میں کینگروز کیخلاف سیریز میں فتح سمیٹی تھی۔ مزید پڑھیںتاریخی فتح ہیرو حارث نے اہم سنگ میل اپنے نام کرلیا دونوں ٹیمیں پرتھ تاریخی کرکٹ گراؤنڈ میں اتوار کو کھیلا جائے گا۔ ,Sports
1429,1430,کلین سوئپ شکست؛ بھارتی ہیڈکوچ، سلیکٹرز، کپتان پر سوالات کی بوچھاڑ,https://www.express.pk/story/2732254/klin-soep-shkst-barti-ikoch-slikrz-kptan-pr-soalat-ki-poncha,کیویز ہاتھوں ہوم گراؤنڈ بدترین شکست بعد بھارتی ٹیم کوچنگ اسٹاف سلیکٹرز سوالات بوچھاڑ کردی گئی۔ میڈیا رپورٹس مطابق بارڈ گواسکر ٹرافی آسٹریلیا روانگی سے قبل کپتان، ہیڈکوچ سلیکٹرز کو طلب کرکے  گھنٹے طویل میٹنگ جس میں کیویز کیخلاف ہوم گراؤنڈ کلین سوئپ سے متعلق سوالات گئے۔ میٹنگ بھارتی بورڈ صدر راجر بنی، سیکریٹری جے شاہ سمیت اعلیٰ عہدیدار بھی شریک جبکہ سلیکشن کمیٹی رکن اجیت اگرکر، کپتان روہت شرما ہیڈکوچ گوتم گمبھیر بھی موجود تھے۔ مزید پڑھیںکیویز ہاتھوں بار بھارت وائٹ واش ہوگیا رپورٹ میں بتایا گیا کپتان سلیکٹرز پیچ نہیں ہیں، دونوں درمیان اختلاف رائے پایا جاتا جبکہ فاسٹ بولر جسپریت بمراہ کو آرام دینے سے متعلق بھی سوالات بھی اُٹھے ہیں۔ مزید پڑھیںکیویز سے شکست احمد شہزاد نے بھارتی ٹیم کو کاغذی شیر کہہ ڈالا آسٹریلیا جانے سے قبل بھارتی ٹیم اعلیٰ حکام میٹنگ سے ظاہر ہوتا بارڈر گواسکر ٹرافی میں بھارتی ٹیم میں کچھ بڑی تبدیلیاں متوقع ہیں۔ ,Sports
1430,1431,پاک آسٹریلیا سیریز؛ فیصلہ کُن معرکہ کل کھیلا جائے گا,https://www.express.pk/story/2732252/3rd-odi-pakistan-to-face-australia-on-sunday,پاکستان آسٹریلیا درمیان سیریز کا تیسرا فیصلہ معرکہ اتوار کو کھیلا جائے گا۔ دونوں ٹیمیں پرتھ تاریخی کرکٹ گراؤنڈ میں مدمقابل آئیں گی، میچ پاکستانی وقت مطابق صبح  بجے شروع ہوگا۔ پاکستان آسٹریلیا درمیان سیریز  سے برابر ہے۔ قبل ازیں پاکستان نے گزشتہ روز  سال بعد ایڈیلیڈ میں فتح درج جہاں کینگروز کو  وکٹوں شکست تھی۔ پہلے ون ڈے میں آسٹریلیا نے پاکستان کو سنسنی خیز مقابلے بعد  وکٹوں سے ہرایا تھا۔ ,Sports
1431,1432,قومی ویمن ون ڈے کرکٹ ٹورنامنٹ کا منفرد میچ، جیٹھ  مینٹور اور بھاوج کپتان,https://www.express.pk/story/2732206/qumi-women-one-day-cricket-waqar-younus-jeth-aliya-hamza-bhawej,پی سی بی تحت قومی ویمن ون ڈے کرکٹ ٹورنامنٹ میں یو بی ایل گراؤنڈ میچ میں منفرد منظر دیکھنے میں آیا، دوران کھیل جیٹھ بطور مینٹور اپنی بھاوج کپتان رہنمائی نظرآئے۔ پاکستان سابق ٹیسٹ کپتان وقار یونس چیلنجرز مینٹور ان بھائی علی یونس اہلیہ عالیہ ریاض ٹیم کپتان ہیں۔ قومی ویمن ون ڈے کرکٹ ٹورنامنٹ پہلے دن میچ میں وقار یونس اپنی بھاوج آل راونڈر رہنمائی رہے۔ واضح انٹرنیشنل ویمن کرکٹر عالیہ ریاض شوہر علی یونس پاکستان سابق چیف سلیکٹر سابق ہیڈ کوچ وقار یونس بھائی ہیں۔ کرکٹ کمنٹیٹر بن جانے پروفیشنل بینکر علی یونس عالیہ ریاض رواں سال اپریل میں رشتہ ازواج میں منسلک تھے۔ ,Sports
1432,1433,پنجاب کی بدترین اسموگ اور فضائی آلودگی سے قائد اعظم ٹرافی ٹورنامنٹ بھی متاثر,https://www.express.pk/story/2732204/pnjab-ki-bdtrin-asmog-aor-fdaei-alodgi-s-kaed-aaathm-rafi-ornamn-bi-mtathr,پنجاب میں بڑھتی اسموگ شدید فضائی آلودگی پیش نظر پنجاب میں قائداعظم ٹرافی سی شیڈول میچز ہری پور،صوابی آزاد کشمیر میرپور منتقل کردئیے ہیں۔ ذرائع مطابق اتنظامیہ نے میچز منتقلی کا فیصلہ کھلاڑیوں صحت پیش نظر کیا ہے۔اسموگ صورتحال بہتر ہونے میچز دوباره پنجاب میں کرانے غور ہوگا۔ پنجاب حکومت نےاسموگ وجہ سے آوٹ ڈور کھیلوں کو روکنے کا فیصلہ کررکھا ہے۔ پی سی بی نے ٹیموں کو ری شیڈول پروگرام سے آگاہ کردیا ہے۔ واضح لاہور، ملتان شیخوپورہ میں شیڈول میچز کو دوسرے شہروں میں منتقل کیا گیا ہے۔ ,Sports
1433,1434,بھارت نے اپنی ٹیم بھیجنے سے انکار کیا تو ہم سے بھی اچھی امید نہ رکھے، چیئرمین پی سی بی,https://www.express.pk/story/2732167/champions-trophy-ke-lye-indina-media-nahi-bharti-hukumet-ke-muntazir-han-mohsin-naqvi,چیئرمین پاکستان کرکٹ بورڈ محسن نقوی نے کہا بھارتی میڈیا ماہ سے دعویٰ کررہا ان ٹیم پاکستان کھیلنے نہیں آئے مگر ہم بھارتی میڈیا نہیں بھارتی حکومت کرکٹ بورڈ جواب منتظر ہیں۔ بات انہوں ںے لاہور قذافی اسٹیڈیم دورے بعد میڈیا سے گفتگو کہی۔ بھارتی میڈیا نے دعویٰ کیا چیمپئنز ٹرافی لیے بھارتی ٹیم پاکستان نہیں آئے گی۔ محسن نقوی نے کہا بھارتی میڈیا رپورٹس میں ماہ سے دعویٰ کیا جارہا ٹورنامنٹ پاکستان میں نہیں ہوگا بھارتی ٹیم نہیں آئے گی، مگر ہم بھارتی بورڈ حکومت جواب کا انتظار اپنی تیاریاں جاری رکھیں گے، ٹورنامنٹ کا انعقاد پاکستان میں ہوگا۔ پڑھیں چیمپئینز ٹرافی کےلیے بھارتی ٹیم پاکستان نہیں آئے گی، بھارتی میڈیا کا دعوی محسن نقوی کا کہنا تھا ایونٹ لیے اگر بی سی سی آئی یا بھارتی حکومت نے ٹیم بھیجنے سے انکار کیا مجھے اپنی حکومت سے رجوع کرنا پڑے گا، بھارت نے انکار کیا ہم سے بھی امید نہ رکھے۔ پڑھیں چیمپئینز ٹرافی؛ آئی سی سی نے بھارت کو ڈیڈ لائن دیدی چیئرمین پی سی بی نے مزید کہا ہائبرڈ ماڈل تحت ایونٹ کرانے کا منصوبہ نہیں البتہ ہمیں امید بھارتی بورڈ مثبت جواب گا۔ واضح انٹرنیشنل کرکٹ کونسل آئی سی سی کا وفد  تا  نومبر لاہور کا دورہ گا تاکہ ٹورنامنٹ لیے پاکستان تیاریوں کا جائزہ سکے،  نومبر کو آفیشل ایونٹ متوقع جس دوران ٹورنامنٹ شیڈول اہم تفصیلات کا امکان ظاہر کیا جائے گا۔ چیمپئینز ٹرافی  فروری تا  مارچ شیڈول جس میچز کراچی، لاہور راولپنڈی میں گے۔ ,Sports
1434,1435,چیمپئنز ٹرافی کیلیے بھارتی ٹیم پاکستان نہیں جائیگی، انڈین میڈیا کا دعویٰ,https://www.express.pk/story/2732164/chimpeinz-rafi-barti-miia-ka-ba-daaoi-chiermin-pi-si-bi-ka-joabi-oar,بھارتی میڈیا نے دعویٰ کیا آئی سی سی چیمپئینز ٹرافی کےلیے حکومت نے بھارتی ٹیم کو پاکستان بھیجنے سے انکار کردیا ہے۔ میڈیا رپورٹس میں دعویٰ کیا جارہا پاکستان کرکٹ بورڈ پی سی بی چیمپیئینز ٹرافی کےلیے بھارت انکار کےلیے ذہنی تیار تاہم ٹورنامنٹ کا فائنل لاہور سے منتقل نہیں گا۔ انڈین ایکسپریس رپورٹ میں ذرائع حوالے سے بتایا گیا بھارتی بورڈ کا کہنا بھارتی ٹیم پاکستان نہیں جائے ہمارا حتمی فیصلہ ہے، جو ہم پاکستان کو لکھ کر ہیں۔ محسن نقوی کا بھارتی میڈیا دعویٰ ردعمل پاکستان کرکٹ بورڈ پی سی بی چیئرمین محسن نقوی نے میڈیا سے گفتگو کہا بھارتی میڈیا رپورٹس میں مہینوں سے دعویٰ کیا جارہا ٹورنامنٹ پاکستان میں نہیں ہوگا بھارتی ٹیم پاکستان نہیں آئے گی۔ مزید پڑھیںچیمپئینز ٹرافی؛ کسی ہائبرڈ ماڈل غور نہیں ہورہا، ذرائع پی سی بی انہوں نے کہا بھارتی بورڈ حکومت جواب کا انتظار ہیں، اپنی تیاریاں جاری رکھیں گے۔ ٹورنامنٹ کا انعقاد پاکستان میں ہوگا۔ چیئرمین پی سی بی نے مزید کہا ہائبرڈ ماڈل تحت ایونٹ کرانے کا منصوبہ نہیں البتہ ہمیں امید بھارتی بورڈ مثبت جواب گا۔ غور طلب انٹرنیشنل کرکٹ کونسل آئی سی سی کا وفد  سے  نومبر لاہور کا دورہ گا تاکہ ٹورنامنٹ کےلیے پاکستان تیاریوں کا جائزہ سکے۔  نومبر کو آفیشل ایونٹ متوقع ہے، جس دوران ٹورنامنٹ کا شیڈول اہم تفصیلات کا امکان ظاہر کیا جائے گا۔ مزید پڑھیںچیمپئینز ٹرافی؛ آئی سی سی نے بھارت کو ڈیڈ لائن دیدی رپورٹس مطابق ابتدائی شیڈول پہلے ایونٹ میں شریک ٹیموں بورڈ ساتھ کیا جاچکا ہے، جس تحت پاکستان اے میں بھارت، بنگلادیش نیوزی لینڈ ساتھ ہوگا جبکہ بی میں انگلینڈ، جنوبی افریقہ، آسٹریلیا افغانستان شامل ہیں۔ چیمپئینز ٹرافی  فروری سے  مارچ  شیڈول جس میچز کراچی، لاہور راولپنڈی میں گے۔ ,Sports
1435,1436,تاریخی فتح کے ہیرو حارث نے اہم سنگ میل اپنے نام کرلیا,https://www.express.pk/story/2732158/tarikhi-fth-k-iro-harth-n-am-sng-mil-apn-nam-krlia,دوسرے ون ڈے میں آسٹریلیا کیخلاف پاکستان جیت میں اہم کردار ادا کرنیوالے قومی ٹیم فاسٹ بولر حارث رؤف نے اہم سنگ میل اپنے نام کرلیا۔ ایڈیلیڈ میں کھیلے سیریز دوسرے ون ڈے میچ میں حارث رؤف نے  اوورز میں  رنز دیکر  وکٹیں حاصل کیں، جس کیساتھ انہوں نے اہم اعزاز بھی اپنے نام کیا۔ حارث رؤف نے  اکتوبر  کو ون ڈے ڈیبیو کیا جس بعد سے وہ  میچز میں  حاصل ہیں، جو اس عرصے میں کسی بھی فُل ممبر ٹیم فاسٹ بولر سب سے زیادہ وکٹیں ہیں۔ مزید پڑھیںرضوان الیون نے  سال پرانی تاریخ بدل ڈالی اس دوران صرف عمان بلال خان  وکٹوں ساتھ حارث سے آگے عمان سی سی میں ایسوسی ایٹ ممبر ٹیم ہے۔ حارث پاکستان کسی بھی بولر کیرئیر ابتدائی  میچز میں سب سے زیادہ وکٹیں بھی ہیں، ایڈیلیڈ میں  وکٹ کر انہوں نے اسپنر ثقلین مشتاق اپنے ساتھی فاسٹ بولر شاہین آفریدی کا ریکارڈ بھی توڑ دیا جنہوں نے ابتدائی  میچوں میں ،  وکٹیں حاصل کیں تھی۔ مزید پڑھیںرضوان نے میچ میں سب سے زیادہ کیچز پکڑنے کا ریکارڈ برابر کردیا دنیا دیگر فاسٹ بولرز میں آسٹریلیا فاسٹ بولر مچل اسٹارک نے  میچز میں  وکٹیں حاصل عمان بلال خان  وکٹیں بھی  میچز میں ہیں۔ مزید پڑھیںصائم جارحانہ بیٹنگ پاکستان نے کینگروز کو شکست دیکر سیریز برابر کردی نیپالی اسپنر سندیپ لمیچانے نے ابتدائی  ون ڈے میں  افغانستان راشد خان نے  جبکہ بھارت کلدیپ یادیو نے  وکٹیں حاصل کیں تاہم تنیوں اسپنرز ہیں۔ یاد  تین میچز سیریز پہلے میچ میں آسٹریلیا نے پاکستان کو  وکٹوں سے شکست جبکہ دونوں ٹیموں درمیان مقابلہ  سے برابر ہے۔ ,Sports
1436,1437,صرف بالز پر فوکس کیا، یہ نہیں دیکھا کون بالنگ کروا رہا ہے,https://www.express.pk/story/2732153/srf-balz-pr-foks-kia-i-ni-dika-kon-balng-kroa-ra,دوسرے ون ڈے میں آسٹریلیا کیخلاف پاکستان جیت میں اہم کردار ادا کرنیوالے قومی ٹیم اوپنر صائم ایوب نے فتح کا سہرا ٹیم سر سجادیا۔ میچ اختتام گفتگو اوپنر صائم ایوب نے کہا بطور ٹیم جیتنے خوشی ہے، شاندار فتح میں نے اہم کردار ادا کیا۔ کینگروز کیخلاف بالرز نے شاندار پرفارمنس کا مظاہرہ کیا۔ انہوں نے کہا بیتنگ دوران صرف گیندوں فوکس کیا، نہیں دیکھا کون بالنگ کروا رہا ہے۔ صائم ایوب نے ایڈیلیڈ میں کھیلے ون ڈے میچ میں  گیندوں  رنز اننگز کھیلی جس میں  چھکے  چوکے شامل تھے۔ اوپنر نے حارث رؤف شاہین شاہ آفریدی بالنگ تعریف جنہوں نے مجموعی  وکٹیں حاصل کیں۔ مزید پڑھیںرضوان نے میچ میں سب سے زیادہ کیچز پکڑنے کا ریکارڈ برابر کردیا علاوہ ازیں عبداللہ شفیق نے  سابق کپتان بابراعظم نے  رنز ناٹ آؤٹ بنائے، قومی ٹیم نے وکٹ شراکت میں  رنز پارٹنرشپ قائم جس نے جیت میں کلیدی کردار ادا کیا۔ ,Sports
